Dataset,Classifier,Outlier detection,Removed,Configuration,Accuracy
car-evaluation,weka.classifiers.trees.RandomTree,COR,4.0,8784d2336ba2c99ad31e5815d6253569,0.9589092736868561
car-evaluation,weka.classifiers.trees.RandomTree,COR,4.0,a39344a6c97c07b5bdaeb009f5a24bca,0.9703757225433526
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.9160676886990032
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,16ca25b5d1e3f6b48855a3aedae47e31,0.9160676886990032
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,2976a53da67c12aa3a6726b975f1c873,0.9160676886990032
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,729a298a63e5af6906294144a018b1a3,0.9210961715673954
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,81034bf44a32cc4a226731e508c69b28,0.9160676886990032
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,8784d2336ba2c99ad31e5815d6253569,0.9160676886990032
car-evaluation,weka.classifiers.trees.RandomTree,COR,5.0,a39344a6c97c07b5bdaeb009f5a24bca,0.9168237413085364
cmc,weka.classifiers.bayes.BayesNet,,0.0,e4703dbfb0fd5afe7abb4d354a9d37f0,0.4949060302086936
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,418ca12b1f789d395cb2712eb66c4ef9,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,58efbcf9a6b6b965e6039b782492190b,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,63903a469164014197dd9f96be5f4cd1,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,a06cfa2db517b1928220fd8c458f778f,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,a61c5c87a7031f77a6ba45900568f7d8,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,1.0,bee23b3d9a34e233c6a7af13ed803f1b,0.49422575809985
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,418ca12b1f789d395cb2712eb66c4ef9,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,58efbcf9a6b6b965e6039b782492190b,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,63903a469164014197dd9f96be5f4cd1,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,a06cfa2db517b1928220fd8c458f778f,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,a61c5c87a7031f77a6ba45900568f7d8,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,2.0,bee23b3d9a34e233c6a7af13ed803f1b,0.4982981667243168
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,418ca12b1f789d395cb2712eb66c4ef9,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,58efbcf9a6b6b965e6039b782492190b,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,63903a469164014197dd9f96be5f4cd1,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,a06cfa2db517b1928220fd8c458f778f,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,a61c5c87a7031f77a6ba45900568f7d8,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,3.0,bee23b3d9a34e233c6a7af13ed803f1b,0.4982958607171682
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,418ca12b1f789d395cb2712eb66c4ef9,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,58efbcf9a6b6b965e6039b782492190b,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,63903a469164014197dd9f96be5f4cd1,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,a06cfa2db517b1928220fd8c458f778f,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,a61c5c87a7031f77a6ba45900568f7d8,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,4.0,bee23b3d9a34e233c6a7af13ed803f1b,0.4996725469848957
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,418ca12b1f789d395cb2712eb66c4ef9,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,58efbcf9a6b6b965e6039b782492190b,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,63903a469164014197dd9f96be5f4cd1,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,a06cfa2db517b1928220fd8c458f778f,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,a61c5c87a7031f77a6ba45900568f7d8,0.5023959414274184
cmc,weka.classifiers.bayes.BayesNet,COR,5.0,bee23b3d9a34e233c6a7af13ed803f1b,0.5023959414274184
cmc,weka.classifiers.bayes.NaiveBayes,,0.0,aa8e22e74a528ca8c34f022da26e6b6e,0.4935639340481955
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,078350160f9aed3591787c5575f29047,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,0a8c19b1194895b237834b16a915c861,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,0e1744063284d13cb76179120af15203,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,579ffc01040302422e1d4a2c8038f27a,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,6a0d91a19012f8197b37fe277bb876c9,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,b46dd98be0f4632db9fca188e7299c93,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,1.0,bea26b33ab252487054c6df414017a1d,0.4915208117145163
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,078350160f9aed3591787c5575f29047,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,0a8c19b1194895b237834b16a915c861,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,0e1744063284d13cb76179120af15203,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,579ffc01040302422e1d4a2c8038f27a,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,6a0d91a19012f8197b37fe277bb876c9,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,b46dd98be0f4632db9fca188e7299c93,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,2.0,bea26b33ab252487054c6df414017a1d,0.4901648795111265
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,078350160f9aed3591787c5575f29047,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,0a8c19b1194895b237834b16a915c861,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,0e1744063284d13cb76179120af15203,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,579ffc01040302422e1d4a2c8038f27a,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,6a0d91a19012f8197b37fe277bb876c9,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,b46dd98be0f4632db9fca188e7299c93,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,3.0,bea26b33ab252487054c6df414017a1d,0.4949175602444368
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,078350160f9aed3591787c5575f29047,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,0a8c19b1194895b237834b16a915c861,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,0e1744063284d13cb76179120af15203,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,579ffc01040302422e1d4a2c8038f27a,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,6a0d91a19012f8197b37fe277bb876c9,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,b46dd98be0f4632db9fca188e7299c93,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,4.0,bea26b33ab252487054c6df414017a1d,0.4942303701141473
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,078350160f9aed3591787c5575f29047,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,0a8c19b1194895b237834b16a915c861,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,0e1744063284d13cb76179120af15203,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,579ffc01040302422e1d4a2c8038f27a,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,6a0d91a19012f8197b37fe277bb876c9,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,b46dd98be0f4632db9fca188e7299c93,0.4989830508474576
cmc,weka.classifiers.bayes.NaiveBayes,COR,5.0,bea26b33ab252487054c6df414017a1d,0.4989830508474576
cmc,weka.classifiers.functions.Logistic,,0.0,e0fdaf1bc77c72e8ea9ec4ca459d1661,0.5118989968868904
cmc,weka.classifiers.functions.Logistic,COR,1.0,3f6e098378dd0041282dd26b2153371c,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,7cd3465fdc731bb16d1905fad0869a92,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,8141fe6e666bb762ace8dc3ac8ad3864,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,82c2658b10f727b95c46960b2e88e7ea,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,cae1daea2d351c018543e1ab1c6fb0fa,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,d1f5310741a9a623514696f31bc2a56c,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,1.0,ffdeeb8555f84e1c56532201f64363f0,0.5112164187708982
cmc,weka.classifiers.functions.Logistic,COR,2.0,3f6e098378dd0041282dd26b2153371c,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,7cd3465fdc731bb16d1905fad0869a92,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,8141fe6e666bb762ace8dc3ac8ad3864,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,82c2658b10f727b95c46960b2e88e7ea,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,cae1daea2d351c018543e1ab1c6fb0fa,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,d1f5310741a9a623514696f31bc2a56c,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,2.0,ffdeeb8555f84e1c56532201f64363f0,0.5071486221607288
cmc,weka.classifiers.functions.Logistic,COR,3.0,3f6e098378dd0041282dd26b2153371c,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,7cd3465fdc731bb16d1905fad0869a92,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,8141fe6e666bb762ace8dc3ac8ad3864,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,82c2658b10f727b95c46960b2e88e7ea,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,cae1daea2d351c018543e1ab1c6fb0fa,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,d1f5310741a9a623514696f31bc2a56c,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,3.0,ffdeeb8555f84e1c56532201f64363f0,0.5098581805603597
cmc,weka.classifiers.functions.Logistic,COR,4.0,3f6e098378dd0041282dd26b2153371c,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,7cd3465fdc731bb16d1905fad0869a92,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,8141fe6e666bb762ace8dc3ac8ad3864,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,82c2658b10f727b95c46960b2e88e7ea,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,cae1daea2d351c018543e1ab1c6fb0fa,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,d1f5310741a9a623514696f31bc2a56c,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,4.0,ffdeeb8555f84e1c56532201f64363f0,0.5071463161535801
cmc,weka.classifiers.functions.Logistic,COR,5.0,3f6e098378dd0041282dd26b2153371c,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,7cd3465fdc731bb16d1905fad0869a92,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,8141fe6e666bb762ace8dc3ac8ad3864,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,82c2658b10f727b95c46960b2e88e7ea,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,cae1daea2d351c018543e1ab1c6fb0fa,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,d1f5310741a9a623514696f31bc2a56c,0.5091802144586648
cmc,weka.classifiers.functions.Logistic,COR,5.0,ffdeeb8555f84e1c56532201f64363f0,0.5091802144586648
cmc,weka.classifiers.functions.MultilayerPerceptron,,0.0,43e78b547e0870a669a667300b1184a6,0.5207217802375188
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,10917d9bde417b33dd23285e183bd1ea,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,1449b6da0cb130c5f4814680be9dbef5,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,32d42fe808c006ec7cc69e78c3922148,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,83b34018ff7fa95509525b7df93f171d,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,902edc9b3c70c7b99f81e9fed1975174,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.5098489565317653
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,10917d9bde417b33dd23285e183bd1ea,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,1449b6da0cb130c5f4814680be9dbef5,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,32d42fe808c006ec7cc69e78c3922148,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,83b34018ff7fa95509525b7df93f171d,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,902edc9b3c70c7b99f81e9fed1975174,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.5173273377147469
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,10917d9bde417b33dd23285e183bd1ea,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,1449b6da0cb130c5f4814680be9dbef5,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,32d42fe808c006ec7cc69e78c3922148,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,83b34018ff7fa95509525b7df93f171d,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,902edc9b3c70c7b99f81e9fed1975174,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.5295422575809986
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,10917d9bde417b33dd23285e183bd1ea,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,1449b6da0cb130c5f4814680be9dbef5,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,32d42fe808c006ec7cc69e78c3922148,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,83b34018ff7fa95509525b7df93f171d,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,902edc9b3c70c7b99f81e9fed1975174,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.5180283638879281
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,10917d9bde417b33dd23285e183bd1ea,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,1449b6da0cb130c5f4814680be9dbef5,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,32d42fe808c006ec7cc69e78c3922148,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,83b34018ff7fa95509525b7df93f171d,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,902edc9b3c70c7b99f81e9fed1975174,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.5247872708405396
cmc,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.5247872708405396
cmc,weka.classifiers.functions.SMO,,0.0,6e23ad615dbd9443d38cf872027fb6bb,0.4948991121872478
cmc,weka.classifiers.functions.SMO,COR,1.0,03e092ffb9638bfee180099ac44afcd4,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,07912a1b64697560fb5128a073a153b0,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,15ecd4914f65412ee477d2fb5a043d7e,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,900b56217bd7f6a7d974ff1d18cf7a6c,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,9b3aba700fd76d8a399dbb6b7a9c1648,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,b7d55541d745ab0e39ff30816c4c7345,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,1.0,c732c428da06fb11341179512dbdb5db,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,2.0,03e092ffb9638bfee180099ac44afcd4,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,07912a1b64697560fb5128a073a153b0,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,15ecd4914f65412ee477d2fb5a043d7e,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,900b56217bd7f6a7d974ff1d18cf7a6c,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,9b3aba700fd76d8a399dbb6b7a9c1648,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,b7d55541d745ab0e39ff30816c4c7345,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,2.0,c732c428da06fb11341179512dbdb5db,0.4928698258964602
cmc,weka.classifiers.functions.SMO,COR,3.0,03e092ffb9638bfee180099ac44afcd4,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,07912a1b64697560fb5128a073a153b0,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,15ecd4914f65412ee477d2fb5a043d7e,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,900b56217bd7f6a7d974ff1d18cf7a6c,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,9b3aba700fd76d8a399dbb6b7a9c1648,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,b7d55541d745ab0e39ff30816c4c7345,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,3.0,c732c428da06fb11341179512dbdb5db,0.4853914447134786
cmc,weka.classifiers.functions.SMO,COR,4.0,03e092ffb9638bfee180099ac44afcd4,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,07912a1b64697560fb5128a073a153b0,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,15ecd4914f65412ee477d2fb5a043d7e,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,900b56217bd7f6a7d974ff1d18cf7a6c,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,9b3aba700fd76d8a399dbb6b7a9c1648,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,b7d55541d745ab0e39ff30816c4c7345,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,4.0,c732c428da06fb11341179512dbdb5db,0.4955839963103886
cmc,weka.classifiers.functions.SMO,COR,5.0,03e092ffb9638bfee180099ac44afcd4,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,07912a1b64697560fb5128a073a153b0,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,15ecd4914f65412ee477d2fb5a043d7e,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,900b56217bd7f6a7d974ff1d18cf7a6c,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,9b3aba700fd76d8a399dbb6b7a9c1648,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,b7d55541d745ab0e39ff30816c4c7345,0.5010284791882855
cmc,weka.classifiers.functions.SMO,COR,5.0,c732c428da06fb11341179512dbdb5db,0.5010284791882855
cmc,weka.classifiers.functions.SimpleLogistic,,0.0,454975ca5f2b2a7ce6af3b6f94a776a2,0.5125677389599907
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,23b06bf7444e90797dbfb38e5cd505d8,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,4d7cb536c4fc038012dd1e4179658de5,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,5396daa622b0ee0bbcf7ef36f8f78271,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,5e2af2724650b3bdb3788abc08d95e22,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,a78bddd552e684af14a7661c5bf1ea21,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,c50217586a7e2b2469ece053fcc72a92,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,1.0,ee8042dbc4e66983cb9807cf56b5b01b,0.5084953303355241
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,23b06bf7444e90797dbfb38e5cd505d8,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,4d7cb536c4fc038012dd1e4179658de5,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,5396daa622b0ee0bbcf7ef36f8f78271,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,5e2af2724650b3bdb3788abc08d95e22,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,a78bddd552e684af14a7661c5bf1ea21,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,c50217586a7e2b2469ece053fcc72a92,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,2.0,ee8042dbc4e66983cb9807cf56b5b01b,0.49559322033898295
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,23b06bf7444e90797dbfb38e5cd505d8,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,4d7cb536c4fc038012dd1e4179658de5,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,5396daa622b0ee0bbcf7ef36f8f78271,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,5e2af2724650b3bdb3788abc08d95e22,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,a78bddd552e684af14a7661c5bf1ea21,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,c50217586a7e2b2469ece053fcc72a92,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,3.0,ee8042dbc4e66983cb9807cf56b5b01b,0.510533840654906
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,23b06bf7444e90797dbfb38e5cd505d8,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,4d7cb536c4fc038012dd1e4179658de5,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,5396daa622b0ee0bbcf7ef36f8f78271,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,5e2af2724650b3bdb3788abc08d95e22,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,a78bddd552e684af14a7661c5bf1ea21,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,c50217586a7e2b2469ece053fcc72a92,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,4.0,ee8042dbc4e66983cb9807cf56b5b01b,0.4969491525423729
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,23b06bf7444e90797dbfb38e5cd505d8,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,4d7cb536c4fc038012dd1e4179658de5,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,5396daa622b0ee0bbcf7ef36f8f78271,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,5e2af2724650b3bdb3788abc08d95e22,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,a78bddd552e684af14a7661c5bf1ea21,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,c50217586a7e2b2469ece053fcc72a92,0.5173411737576387
cmc,weka.classifiers.functions.SimpleLogistic,COR,5.0,ee8042dbc4e66983cb9807cf56b5b01b,0.5173411737576387
cmc,weka.classifiers.lazy.IBk,,0.0,995c48e1e52dc179505b3bcc746ff5ae,0.4786671278680965
cmc,weka.classifiers.lazy.IBk,COR,1.0,0a4d0d9e9f004b4db2401602a0972c58,0.4786671278680965
cmc,weka.classifiers.lazy.IBk,COR,1.0,20cad55a54fd9a7cee2903310ca057f1,0.4786671278680965
cmc,weka.classifiers.lazy.IBk,COR,1.0,2d3de466a5bf1d49f606623180b6f95a,0.4786671278680965
cmc,weka.classifiers.lazy.IBk,COR,1.0,5c5c9708e54dfc9995ad4ab4f3e713bd,0.4786671278680965
cmc,weka.classifiers.lazy.IBk,COR,1.0,5e5802785b6d1776536fc439f552254d,0.4786671278680965
