% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
908.0,26,4,4,2,1,0,3,3,0,0.5277777777777778,3
909.0,31,3,3,3,1,1,3,1,1,0.44552332912988646,3
910.0,32,1,3,4,1,1,3,3,0,0.5955233291298865,3
911.0,35,2,4,6,1,1,3,4,0,0.5089848675914249,3
912.0,24,2,3,5,1,1,3,3,0,0.6009810040488421,3
914.0,36,4,4,3,0,0,2,4,0,0.5121899957965531,3
915.0,47,4,4,5,1,1,1,3,0,0.7958822467039914,3
916.0,26,4,4,2,1,0,1,4,0,0.65,3
917.0,22,3,4,2,0,1,3,4,0,0.43850720949957595,3
918.0,30,4,4,2,1,1,4,3,0,0.6482294410301435,3
919.0,41,4,4,5,1,1,1,4,0,0.7775510204081633,3
920.0,19,4,4,1,1,1,3,2,0,0.7,3
921.0,45,3,4,2,0,1,3,3,0,0.8233385661957091,3
922.0,35,1,2,5,1,1,2,2,1,0.5089848675914249,3
923.0,21,2,2,1,1,1,3,2,0,0.7083333333333334,3
924.0,32,1,2,6,0,1,2,3,0,0.4507864870246233,3
925.0,32,3,4,5,0,1,3,4,0,0.682608695652174,3
926.0,46,2,3,6,0,0,3,4,0,0.7958822467039914,3
927.0,41,1,2,6,1,1,3,3,0,0.8730769230769231,3
930.0,37,3,4,4,0,1,2,4,0,0.5303030303030303,3
931.0,35,4,4,3,0,1,3,4,0,0.6706192358366272,3
932.0,29,2,3,4,1,1,3,2,0,0.5121899957965531,3
933.0,28,4,4,2,0,1,2,4,0,0.6629353233830846,3
934.0,46,4,4,4,0,1,1,4,0,0.7958822467039914,3
935.0,34,4,3,3,0,1,2,4,0,0.5598090434156008,3
936.0,43,3,3,2,0,0,3,4,0,0.7963480128893663,3
937.0,28,4,4,3,0,0,3,4,0,0.5255233291298864,3
938.0,28,3,3,3,1,0,2,4,0,0.6382113821138211,3
939.0,34,4,4,6,1,1,2,2,0,0.6355498721227621,3
940.0,27,2,4,4,1,1,3,4,0,0.49406276505513147,3
941.0,36,1,3,6,1,1,3,2,0,0.5089848675914249,3
942.0,17,2,2,0,1,0,3,2,0,0.5085555186783199,3
943.0,21,3,3,1,1,1,3,2,0,0.4293617003540668,3
944.0,25,2,2,1,1,1,3,1,0,0.7537037037037038,3
945.0,23,2,3,2,1,0,3,2,0,0.4293617003540668,3
946.0,25,2,2,1,1,1,3,3,0,0.4293617003540668,3
947.0,35,1,2,4,1,0,4,4,0,0.40107888468544206,3
948.0,32,3,4,4,1,1,3,2,0,0.5121899957965531,3
949.0,37,2,3,5,1,1,4,2,0,0.5430911680911681,3
950.0,31,3,4,4,1,0,3,3,0,0.5955233291298865,3
952.0,26,3,4,4,1,1,2,4,0,0.4293617003540668,3
953.0,39,1,2,2,1,0,2,4,0,0.7285714285714286,3
958.0,41,3,3,7,0,1,2,4,0,0.7725333108449992,3
961.0,32,4,4,3,1,0,1,4,0,0.3807345967355203,3
962.0,24,3,4,4,1,1,2,3,0,0.49406276505513147,3
963.0,20,3,4,1,0,1,2,4,0,0.5447957839262187,3
964.0,32,4,4,4,1,0,1,4,0,0.5121899957965531,3
965.0,22,2,2,3,1,0,3,3,0,0.4293617003540668,3
966.0,30,3,3,4,1,0,2,2,0,0.5598090434156008,3
967.0,31,4,4,3,1,0,1,4,0,0.44552332912988646,3
968.0,35,3,4,5,1,1,1,4,0,0.5240947577013151,3
969.0,38,4,4,2,1,1,3,4,0,0.6118421052631579,3
970.0,31,4,4,1,1,1,1,4,0,0.44552332912988646,3
971.0,25,4,4,2,1,1,2,4,0,0.625,3
973.0,22,1,2,2,1,1,3,4,0,0.49406276505513147,3
974.0,31,4,4,3,1,1,1,4,0,0.44552332912988646,3
976.0,29,2,3,3,1,0,3,2,0,0.5121899957965531,3
977.0,38,4,4,3,0,0,3,3,1,0.625,3
978.0,22,3,4,2,1,1,2,4,0,0.5,3
979.0,45,4,4,3,1,1,1,4,0,0.7725333108449992,3
980.0,26,3,4,3,1,1,3,2,0,0.5148960983884648,3
982.0,36,4,4,3,0,1,2,4,0,0.5270979020979021,3
983.0,33,4,4,2,1,1,2,4,0,0.44552332912988646,3
984.0,32,4,4,3,1,0,1,4,0,0.3807345967355203,3
985.0,35,4,4,4,0,0,1,4,0,0.5357142857142857,3
986.0,25,4,4,1,1,1,1,4,0,0.5138888888888888,3
987.0,31,4,4,3,1,1,4,4,0,0.5955233291298865,3
988.0,25,2,3,5,1,1,2,3,0,0.6009810040488421,3
989.0,26,3,2,5,1,1,2,2,0,0.6307277628032345,3
990.0,23,2,3,3,1,1,2,3,0,0.7348484848484849,3
991.0,28,3,4,3,1,1,1,4,0,0.6382113821138211,3
992.0,34,3,4,3,0,0,3,4,0,0.6706192358366272,3
993.0,46,3,4,9,1,1,3,4,0,0.7958822467039914,3
994.0,25,4,4,1,1,1,1,4,0,0.5138888888888888,3
996.0,25,2,3,4,1,0,3,2,0,0.49406276505513147,3
997.0,28,2,3,6,1,1,2,4,0,0.5255233291298864,3
998.0,36,2,4,11,1,1,1,4,1,0.6455233291298865,3
999.0,46,1,2,9,1,0,3,4,1,0.7958822467039914,3
1000.0,35,2,2,6,1,0,3,1,1,0.5585365853658537,1
1001.0,41,3,2,11,1,1,2,3,0,0.6317829457364341,1
1002.0,27,2,4,1,1,0,1,1,0,0.5918273645546372,1
1003.0,25,4,4,0,1,0,3,4,0,0.4700409224133164,1
1004.0,23,2,2,2,1,1,3,3,0,0.5019723865877712,1
1005.0,48,1,1,1,1,0,3,3,1,0.3850747878747298,1
1006.0,23,4,4,0,1,0,1,4,0,0.4536263306081274,1
1007.0,31,3,4,2,1,1,3,3,0,0.5157894736842106,1
1008.0,49,4,4,1,1,1,3,4,0,0.4462547288776797,1
1009.0,42,2,3,2,1,1,1,4,0,0.45882352941176474,1
1010.0,26,2,4,3,1,1,3,4,0,0.6726190476190476,1
1011.0,21,2,2,1,1,1,3,2,0,0.6,1
1013.0,38,1,2,12,1,1,2,3,0,0.6333333333333333,1
1015.0,22,4,4,0,1,1,3,2,0,0.5436390532544378,1
1018.0,32,2,3,1,1,1,3,3,0,0.32065217391304346,1
1022.0,28,3,4,0,1,0,1,3,0,0.6157894736842104,1
1023.0,23,4,4,1,1,0,3,3,0,0.48113905325443784,1
1024.0,27,4,4,1,0,0,2,4,0,0.5888888888888889,1
1026.0,39,2,2,5,1,0,3,2,1,0.5247821350762527,1
1027.0,41,2,2,5,0,1,2,2,0,0.5247821350762527,1
1029.0,43,3,4,10,1,1,3,3,0,0.4160966712266302,1
1030.0,35,3,4,6,1,0,2,2,0,0.5404411764705882,1
1031.0,32,3,4,0,1,1,3,4,0,0.42065217391304344,1
1032.0,49,2,3,4,1,1,2,3,0,0.3850747878747298,1
1033.0,47,2,2,4,1,1,3,1,0,0.4529213955443463,1
1034.0,42,4,4,1,1,1,2,4,0,0.4962499445258066,1
1035.0,48,4,4,4,0,1,1,4,0,0.5476190476190477,1
1036.0,42,4,4,3,1,1,1,4,0,0.4605042016806723,1
1037.0,37,4,4,2,1,1,1,4,0,0.5364979847738468,1
1039.0,24,3,4,0,1,0,2,3,0,0.4700409224133164,1
1040.0,43,2,3,3,0,1,2,3,0,0.45882352941176474,1
1041.0,24,3,3,2,1,0,3,2,0,0.5436390532544378,1
1042.0,29,2,4,0,1,0,3,4,0,0.5850202429149798,1
1043.0,45,1,1,0,0,0,2,1,0,0.4529213955443463,1
1046.0,28,2,3,1,1,1,3,1,0,0.43343653250773995,1
1047.0,28,3,4,1,0,1,2,2,0,0.6753246753246753,1
1048.0,33,1,2,0,1,0,3,3,0,0.4873188405797101,1
1049.0,43,4,4,6,1,1,1,3,0,0.4812834224598931,1
1050.0,34,3,4,4,1,1,1,3,0,0.8223684210526316,1
1052.0,22,4,4,0,1,0,2,4,0,0.4536263306081274,1
1053.0,35,2,3,8,1,1,3,3,1,0.5114942528735632,1
1054.0,25,4,4,1,1,1,1,4,0,0.675,1
1055.0,43,1,2,8,1,1,2,2,1,0.4160966712266302,1
1057.0,27,3,4,2,1,1,1,3,0,0.5748890532544378,1
1058.0,30,1,1,7,1,1,2,3,0,0.515,1
1061.0,30,1,3,1,1,1,3,4,0,0.5850202429149798,1
1062.0,27,3,3,4,1,1,2,4,0,0.7444444444444445,1
1063.0,45,2,3,11,1,1,2,3,0,0.5984496124031007,1
1065.0,36,1,4,1,1,1,3,3,0,0.42065217391304344,1
1066.0,49,1,2,8,1,1,3,1,1,0.513527456150407,1
1067.0,47,1,4,7,1,1,2,3,0,0.4529213955443463,1
1068.0,30,4,4,4,1,1,2,4,0,0.7063492063492064,1
1069.0,24,2,3,2,1,1,3,1,0,0.5019723865877712,1
1070.0,48,1,1,6,1,1,2,3,1,0.4529213955443463,1
1072.0,24,3,4,1,1,0,3,3,0,0.4700409224133164,1
1073.0,48,3,4,5,1,1,2,3,0,0.4462547288776797,1
1074.0,38,1,2,8,1,1,3,3,1,0.4796150167384027,1
1075.0,45,3,4,0,1,1,1,3,0,0.41125472887767967,1
1077.0,33,1,1,5,1,1,3,1,1,0.5142276422764227,1
1078.0,37,3,4,7,1,1,3,4,0,0.4877450980392156,1
1079.0,36,2,1,6,1,1,2,3,0,0.5585365853658537,1
1080.0,25,3,4,3,1,1,1,1,0,0.6170212765957447,1
1081.0,49,4,4,6,0,0,1,4,0,0.4462547288776797,1
1083.0,35,4,4,5,1,1,1,4,0,0.8333333333333333,1
1084.0,28,2,4,0,1,1,3,1,0,0.5140495867768595,1
1085.0,30,4,2,0,1,0,3,3,0,0.48245614035087714,1
1087.0,45,2,4,8,1,1,2,3,0,0.4833333333333334,1
1088.0,46,3,1,5,1,1,3,2,0,0.4529213955443463,1
1089.0,28,1,4,0,1,0,4,1,0,0.5140495867768595,1
1090.0,21,2,4,0,1,1,2,2,0,0.4536263306081274,1
1091.0,20,3,4,2,1,1,3,3,0,0.5019723865877712,1
1092.0,28,3,3,5,1,1,3,3,0,0.6281464530892449,1
1093.0,25,3,3,1,1,1,2,2,0,0.4826886400312974,1
1094.0,38,1,2,6,1,1,2,1,1,0.571078431372549,1
1096.0,24,3,4,2,1,1,2,4,0,0.5532544378698224,1
1097.0,39,3,1,1,1,1,2,3,0,0.4962499445258066,1
1098.0,25,1,3,1,1,1,4,2,0,0.5140495867768595,1
1099.0,23,3,4,4,1,1,3,1,1,0.6170212765957447,1
1100.0,24,4,4,1,1,0,1,3,0,0.5019723865877712,1
1101.0,26,4,4,3,1,1,1,4,0,0.5748890532544378,1
1102.0,20,3,4,2,1,1,3,2,0,0.4686390532544379,1
1103.0,31,3,3,1,1,0,3,4,0,0.3234817813765182,1
1105.0,36,2,3,6,1,1,2,3,0,0.5871080139372823,1
1106.0,45,3,4,0,1,1,1,3,0,0.41125472887767967,1
1107.0,47,2,2,7,1,1,2,2,0,0.3850747878747298,1
1108.0,30,2,3,1,1,1,2,1,0,0.5300751879699248,1
1110.0,34,2,2,9,1,0,2,3,0,0.5033641715727503,1
1111.0,28,4,4,1,1,0,1,3,0,0.571345029239766,1
1112.0,18,3,4,1,1,1,3,3,0,0.625,1
1113.0,25,2,3,2,1,1,3,2,0,0.4826886400312974,1
1114.0,27,3,4,0,1,0,3,3,0,0.4700409224133164,1
1115.0,21,4,4,1,1,1,3,4,0,0.4536263306081274,1
1116.0,19,4,4,1,1,1,1,3,0,0.6527777777777778,1
1117.0,26,4,4,0,1,1,3,4,0,0.4700409224133164,1
1118.0,28,4,4,5,1,1,1,4,0,0.6281464530892449,1
1119.0,38,1,3,4,1,0,2,2,0,0.4614725200424997,1
1120.0,39,2,3,10,1,1,3,4,0,0.4796150167384027,1
1121.0,45,2,3,6,1,1,3,2,1,0.3850747878747298,1
1124.0,38,2,2,6,1,1,3,4,0,0.4877450980392156,1
1125.0,42,3,3,5,1,1,2,2,0,0.5247821350762527,1
1127.0,44,1,2,2,1,1,3,1,0,0.3850747878747298,1
1128.0,42,4,4,3,1,0,1,4,0,0.4605042016806723,1
1131.0,45,1,3,7,1,0,1,3,0,0.5640325066554575,1
1132.0,43,4,4,5,1,1,1,3,0,0.4812834224598931,1
1133.0,28,3,4,0,1,0,3,4,0,0.48245614035087714,1
1134.0,27,3,4,0,1,1,3,3,0,0.4700409224133164,1
1137.0,37,3,4,4,1,0,2,4,0,0.4877450980392156,1
1138.0,48,3,4,11,1,1,1,4,0,0.6333333333333333,1
1139.0,47,2,3,12,1,1,3,1,0,0.5984496124031007,1
1140.0,22,2,4,1,1,1,3,4,0,0.45435333896872354,1
1141.0,48,4,4,1,0,1,1,4,0,0.4529213955443463,1
1142.0,42,1,3,12,1,1,2,4,0,0.5484496124031008,1
1144.0,33,4,4,3,0,0,1,3,0,0.633493031358885,1
1145.0,45,4,4,1,1,0,1,4,0,0.38625472887767964,1
1146.0,26,2,3,1,1,0,3,4,1,0.45435333896872354,1
1148.0,25,3,3,1,1,0,2,4,0,0.4700409224133164,1
1149.0,36,4,3,3,1,0,3,2,0,0.4873188405797101,1
1150.0,31,3,3,2,1,0,3,3,0,0.3234817813765182,1
1151.0,22,3,4,2,1,1,3,3,0,0.5436390532544378,1
1155.0,20,4,4,0,0,0,2,4,0,0.4536263306081274,1
1156.0,31,3,4,3,0,0,2,4,0,0.6908045977011494,1
1157.0,36,3,3,3,0,0,2,3,1,0.7593984962406015,1
1159.0,43,3,4,2,0,1,3,4,0,0.45882352941176474,1
1160.0,20,3,4,0,1,1,3,3,0,0.4536263306081274,1
1161.0,24,4,4,4,1,1,1,4,0,0.5532544378698224,1
1163.0,41,3,4,3,0,1,2,4,0,0.6777777777777778,1
1164.0,48,3,4,4,0,1,2,4,0,0.500540443163394,1
1165.0,32,4,4,1,0,1,1,4,0,0.633493031358885,1
1166.0,38,3,3,4,0,0,3,2,1,0.5416666666666666,1
1167.0,48,3,4,8,1,1,3,3,0,0.5362547288776797,1
1168.0,34,1,3,4,1,0,3,4,0,0.5157232704402516,1
1169.0,31,1,1,6,1,1,3,2,0,0.4875609756097561,1
1170.0,46,1,2,7,1,1,3,1,1,0.3850747878747298,1
1172.0,34,3,4,4,0,1,3,1,1,0.47026872498570615,1
1173.0,16,2,4,1,1,1,3,4,0,0.5357142857142857,1
1174.0,18,3,2,1,1,1,3,1,0,0.4536263306081274,1
1175.0,22,2,2,1,1,1,3,1,1,0.521580229725026,1
1176.0,32,2,2,2,1,1,2,4,0,0.32065217391304346,1
1177.0,41,1,3,3,1,0,2,4,0,0.45882352941176474,1
1178.0,22,3,3,2,1,1,2,4,0,0.4686390532544379,1
1179.0,23,3,2,0,1,1,2,2,0,0.45435333896872354,1
1181.0,40,2,2,6,1,1,2,2,1,0.5247821350762527,1
1182.0,29,3,4,1,0,1,2,3,0,0.6753246753246753,1
1185.0,31,3,2,1,1,1,3,4,0,0.48245614035087714,1
1187.0,21,2,3,0,1,1,3,4,0,0.5166320166320166,1
1188.0,26,4,4,2,1,1,1,3,0,0.5748890532544378,1
1189.0,37,3,4,0,1,1,3,4,0,0.5364979847738468,1
1190.0,24,3,4,2,1,1,2,2,0,0.4700409224133164,1
1191.0,25,4,4,0,0,1,2,4,0,0.4700409224133164,1
1192.0,22,2,1,0,1,1,2,2,0,0.45435333896872354,1
1193.0,45,4,4,1,1,1,1,4,0,0.3850747878747298,1
1195.0,28,4,4,5,1,0,3,4,0,0.6281464530892449,1
1196.0,24,2,2,4,1,1,3,4,0,0.5436390532544378,1
1197.0,34,3,3,6,1,1,2,3,0,0.5404411764705882,1
1198.0,47,2,3,5,1,1,1,1,0,0.5862547288776796,1
1199.0,31,3,4,2,1,1,1,4,0,0.5939295977011494,1
1200.0,26,1,3,1,1,1,3,1,0,0.5140495867768595,1
1201.0,25,4,4,3,1,1,1,2,0,0.5686390532544379,1
1202.0,47,1,1,4,1,1,2,2,0,0.3850747878747298,1
1204.0,38,2,2,10,1,1,3,2,0,0.49186991869918706,1
1205.0,32,1,3,4,1,1,2,2,1,0.4741532976827094,1
1206.0,47,1,2,2,1,1,2,4,0,0.3850747878747298,1
1208.0,40,1,1,0,1,1,3,2,0,0.4962499445258066,1
1209.0,46,4,4,6,1,1,1,4,0,0.5833333333333334,1
1210.0,33,3,3,3,1,1,3,4,0,0.48484848484848486,1
1211.0,49,1,2,5,1,0,2,2,1,0.5862547288776796,1
1212.0,21,2,4,3,1,1,3,2,0,0.521580229725026,1
1213.0,31,4,4,0,0,0,2,4,0,0.48245614035087714,1
1214.0,42,4,4,4,1,1,3,4,0,0.5574730835879891,2
1216.0,31,4,4,4,1,1,3,3,0,0.5685071574642127,2
1217.0,42,4,4,6,1,1,1,3,0,0.5574730835879891,2
1218.0,49,3,4,4,1,1,3,4,0,0.6821946169772257,2
1219.0,21,4,4,1,1,1,1,3,0,0.7305397103992979,2
1220.0,28,3,4,3,1,1,1,4,0,0.7225635428036801,2
1221.0,22,4,4,1,1,1,1,3,0,0.7305397103992979,2
1222.0,36,4,4,3,1,0,1,4,0,0.523980260621482,2
1223.0,45,2,2,9,1,1,3,3,0,0.6376166242578456,2
1225.0,30,2,2,7,1,1,3,4,0,0.6506352087114338,2
1226.0,35,4,4,5,1,0,1,4,0,0.7333333333333334,2
1228.0,45,4,4,3,1,1,1,4,0,0.5751166242578456,2
1229.0,27,3,3,2,1,1,3,4,0,0.5263092578803674,2
1230.0,32,4,4,4,1,1,1,2,0,0.5784313725490196,2
1231.0,27,4,4,3,1,1,1,3,0,0.7225635428036801,2
1232.0,28,4,4,2,0,1,1,4,0,0.5745614035087719,2
1235.0,26,3,4,3,1,1,2,3,0,0.7331236897274633,2
1236.0,44,1,4,2,1,1,1,3,0,0.7850678733031675,2
1237.0,29,4,4,3,1,1,1,4,0,0.5685071574642127,2
1239.0,41,4,4,8,1,1,1,4,0,0.6568473934886148,2
1240.0,32,3,3,4,1,0,3,3,0,0.5075093867334167,2
1242.0,38,2,3,4,1,1,1,2,0,0.7794871794871795,2
1243.0,22,4,4,1,1,0,2,2,0,0.7305397103992979,2
1244.0,34,3,4,3,0,1,1,4,0,0.5542832909245122,2
1245.0,38,3,4,7,0,1,2,3,0,0.5885245901639344,2
1246.0,21,4,4,1,1,1,1,4,0,0.7305397103992979,2
1249.0,24,4,4,1,1,1,2,4,0,0.7161403851793919,2
1250.0,27,4,4,1,1,0,3,3,0,0.8472222222222222,2
1251.0,34,3,4,4,1,1,3,3,0,0.5694444444444444,2
1252.0,29,3,4,2,1,1,1,4,0,0.526840490797546,2
1253.0,26,4,4,1,1,0,2,3,0,0.7161403851793919,2
1258.0,29,3,4,3,1,1,1,3,0,0.4967771996583055,2
1259.0,25,4,4,1,1,0,1,4,0,0.7161403851793919,2
1260.0,33,4,4,2,0,0,1,3,0,0.6376166242578456,2
1261.0,23,4,4,1,0,1,1,4,0,0.7274611398963731,2
1262.0,32,4,4,4,1,1,2,3,0,0.4376166242578456,2
1265.0,35,2,4,4,0,1,3,2,0,0.6875,2
1268.0,23,4,4,1,1,1,3,3,0,0.7220125786163523,2
1269.0,38,2,2,8,1,1,2,2,0,0.75,2
1270.0,41,4,4,4,0,0,2,4,0,0.5574730835879891,2
1272.0,29,4,4,3,1,1,3,2,0,0.6833333333333333,2
1273.0,26,3,3,2,1,1,1,3,0,0.7225635428036801,2
1274.0,22,3,3,2,1,1,3,3,0,0.7470125786163522,2
1276.0,36,4,4,3,1,1,3,3,0,0.8010526315789473,2
1277.0,26,3,4,3,1,1,1,4,0,0.7225635428036801,2
1278.0,32,4,4,2,1,0,3,4,0,0.6944444444444444,2
1279.0,39,4,4,3,0,1,2,4,0,0.6733309099721313,2
1280.0,29,3,4,3,1,1,1,3,0,0.4967771996583055,2
1281.0,40,4,4,5,1,1,1,3,0,0.5574730835879891,2
1283.0,44,3,4,6,1,1,3,2,0,0.6376166242578456,2
1284.0,24,4,4,2,1,1,2,4,0,0.7161403851793919,2
1286.0,33,3,4,2,1,1,1,4,0,0.5166666666666667,2
1287.0,24,4,4,1,0,1,2,3,0,0.7161403851793919,2
1288.0,28,3,4,2,0,1,2,3,0,0.7857142857142858,2
1289.0,32,2,1,5,1,0,2,2,0,0.659919028340081,2
1290.0,26,2,2,4,1,1,3,4,0,0.7225635428036801,2
1291.0,27,4,4,1,1,1,1,4,0,0.7607944732297064,2
1292.0,41,3,4,3,0,1,2,4,0,0.6376166242578456,2
1295.0,31,2,2,4,1,1,4,3,1,0.6654135338345865,2
1296.0,33,4,4,3,0,1,2,4,0,0.43307116971239107,2
1299.0,27,4,4,2,1,1,1,3,0,0.5028314457028648,2
1300.0,48,4,4,3,0,1,1,4,0,0.678401949467744,2
1301.0,25,3,1,2,1,0,3,4,0,0.7225635428036801,2
1302.0,38,4,4,4,1,1,2,4,0,0.523980260621482,2
1303.0,48,4,4,7,1,0,1,4,0,0.678401949467744,2
1305.0,36,3,3,4,1,1,1,3,0,0.6451923818336032,2
1308.0,45,3,3,5,0,1,1,3,0,0.6019023385435599,2
1309.0,37,4,4,4,0,1,2,4,0,0.4519023385435599,2
1310.0,38,4,4,3,0,0,2,4,0,0.5542832909245122,2
1311.0,42,3,3,4,0,1,3,4,0,0.5574730835879891,2
1312.0,42,2,4,5,0,1,2,3,0,0.7,2
1313.0,41,4,4,6,1,1,1,4,0,0.5574730835879891,2
1314.0,43,4,4,5,0,1,1,4,0,0.5574730835879891,2
1315.0,34,4,4,2,0,0,3,2,0,0.6273291925465838,2
1316.0,44,2,3,1,0,1,2,4,0,0.7850678733031675,2
1317.0,41,4,4,4,0,1,1,4,0,0.5574730835879891,2
1318.0,36,4,4,3,1,1,1,4,0,0.5542832909245122,2
1320.0,32,3,2,5,1,1,3,3,0,0.5955233291298865,3
1321.0,34,3,3,6,1,1,1,4,0,0.6355498721227621,3
1322.0,24,4,4,2,1,0,3,3,0,0.7,3
1323.0,21,3,3,1,0,1,3,2,0,0.4293617003540668,3
1324.0,38,4,3,9,1,1,3,3,0,0.6571428571428571,3
1325.0,39,4,4,3,1,0,1,4,0,0.6567567567567567,3
1326.0,35,2,2,6,1,0,2,2,1,0.5089848675914249,3
1327.0,30,2,3,7,1,1,3,3,0,0.4507864870246233,3
1328.0,17,3,4,1,1,1,3,3,0,0.6349206349206349,3
1330.0,43,4,4,5,0,1,1,4,0,0.7725333108449992,3
1331.0,31,2,2,4,1,1,3,3,0,0.4507864870246233,3
1333.0,26,2,4,3,1,1,1,3,0,0.6322741471689526,3
1334.0,35,3,4,4,1,0,1,4,0,0.5535714285714286,3
1335.0,46,3,4,4,1,0,3,4,0,0.7958822467039914,3
1336.0,29,2,3,3,1,1,3,3,0,0.3600160827530749,3
1338.0,31,4,4,5,1,0,1,4,0,0.5121899957965531,3
1341.0,36,4,4,4,1,1,1,3,0,0.5270979020979021,3
1342.0,37,2,3,9,1,1,3,3,0,0.6571428571428571,3
1343.0,37,3,3,6,1,1,3,3,0,0.5430911680911681,3
1344.0,37,3,3,11,1,1,1,2,0,0.6455233291298865,3
1345.0,44,4,4,4,0,1,2,3,0,0.7725333108449992,3
1346.0,35,2,3,6,1,1,2,3,0,0.5089848675914249,3
1347.0,25,4,4,3,1,1,3,3,0,0.47255738871104547,3
1350.0,16,2,3,1,1,1,3,1,0,0.5085555186783199,3
1351.0,21,3,2,1,1,1,3,1,1,0.49406276505513147,3
1353.0,26,4,4,1,1,0,2,4,0,0.5238095238095238,3
1355.0,24,4,4,1,1,1,1,4,0,0.5928571428571429,3
1356.0,30,3,4,3,0,1,3,3,0,0.5955233291298865,3
1357.0,30,2,3,3,1,1,3,3,0,0.3600160827530749,3
1358.0,26,4,4,2,1,1,3,3,0,0.5277777777777778,3
1360.0,24,3,4,4,1,1,3,1,0,0.6009810040488421,3
1361.0,29,3,3,2,1,1,3,2,0,0.5121899957965531,3
1364.0,30,3,3,4,1,0,3,2,0,0.5598090434156008,3
1365.0,24,4,4,1,1,1,2,3,0,0.5928571428571429,3
1366.0,25,4,4,2,1,1,1,2,0,0.49406276505513147,3
1368.0,28,2,3,3,1,1,2,4,0,0.6382113821138211,3
1370.0,30,2,2,6,1,0,2,3,0,0.5955233291298865,3
1371.0,25,3,4,3,1,1,2,4,0,0.4293617003540668,3
1372.0,25,4,4,2,1,1,3,3,0,0.47255738871104547,3
1373.0,33,4,4,2,1,0,1,4,0,0.3807345967355203,3
1374.0,33,3,3,4,1,0,2,3,0,0.3455233291298865,3
1375.0,26,3,3,2,1,0,2,2,0,0.6904761904761905,3
1376.0,29,3,4,5,1,1,3,3,0,0.5255233291298864,3
1377.0,32,3,3,4,1,1,2,1,0,0.6455233291298865,3
1378.0,30,4,4,1,1,0,3,2,0,0.6482294410301435,3
1379.0,37,4,4,1,0,1,1,4,0,0.6118421052631579,3
1380.0,31,1,2,4,1,1,3,3,0,0.4507864870246233,3
1382.0,36,2,2,7,1,0,2,2,1,0.5089848675914249,3
1383.0,26,3,4,2,1,0,2,4,0,0.4293617003540668,3
1387.0,25,3,4,2,1,0,2,4,0,0.4293617003540668,3
1388.0,31,4,4,2,0,1,1,4,0,0.475,3
1391.0,33,4,4,3,0,0,2,4,0,0.5598090434156008,3
1392.0,30,2,2,2,1,1,3,2,0,0.5121899957965531,3
1394.0,18,3,3,1,1,1,2,2,0,0.5085555186783199,3
1395.0,30,3,2,3,1,1,3,3,0,0.5598090434156008,3
1397.0,22,3,3,2,1,1,3,1,0,0.4293617003540668,3
