% 1. Title: Credit Approval
%
% 2. Sources:
%     (confidential)
%     Submitted by quinlan@cs.su.oz.au
%
% 3.  Past Usage:
%
%     See Quinlan,
%     * "Simplifying decision trees", Int J Man-Machine Studies 27,
%       Dec 1987, pp. 221-234.
%     * "C4.5: Programs for Machine Learning", Morgan Kaufmann, Oct 1992
%
% 4.  Relevant Information:
%
%     This file concerns credit card applications.  All attribute names
%     and values have been changed to meaningless symbols to protect
%     confidentiality of the data.
%
%     This dataset is interesting because there is a good mix of
%     attributes -- continuous, nominal with small numbers of
%     values, and nominal with larger numbers of values.  There
%     are also a few missing values.
%
% 5.  Number of Instances: 690
%
% 6.  Number of Attributes: 15 + class attribute
%
% 7.  Attribute Information:
%
%     A1:	b, a.
%     A2:	continuous.
%     A3:	continuous.
%     A4:	u, y, l, t.
%     A5:	g, p, gg.
%     A6:	c, d, cc, i, j, k, m, r, q, w, x, e, aa, ff.
%     A7:	v, h, bb, j, n, z, dd, ff, o.
%     A8:	continuous.
%     A9:	t, f.
%     A10:	t, f.
%     A11:	continuous.
%     A12:	t, f.
%     A13:	g, p, s.
%     A14:	continuous.
%     A15:	continuous.
%     A16: +,-         (class attribute)
%
% 8.  Missing Attribute Values:
%     37 cases (5%) have one or more missing values.  The missing
%     values from particular attributes are:
%
%     A1:  12
%     A2:  12
%     A4:   6
%     A5:   6
%     A6:   9
%     A7:   9
%     A14: 13
%
% 9.  Class Distribution
%
%     +: 307 (44.5%)
%     -: 383 (55.5%)
@RELATION credit-a

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 REAL
@ATTRIBUTE A3 REAL
@ATTRIBUTE A4 {u, y, l, t}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {c, d, cc, i, j, k, m, r, q, w, x, e, aa, ff}
@ATTRIBUTE A7 {v, h, bb, j, n, z, dd, ff, o}
@ATTRIBUTE A8 REAL
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 REAL
@ATTRIBUTE A12 {t, f}
@ATTRIBUTE A13 {g, p, s}
@ATTRIBUTE A14 REAL
@ATTRIBUTE A15 REAL
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE class {+, -}

@DATA
530.0,a,25.33,2.085,u,g,c,h,2.75,t,f,0.0,t,g,360.0,1.0,0.8382327952421411,-
531.0,a,24.58,0.67,u,g,aa,h,1.75,t,f,0.0,f,g,400.0,0.0,0.8382327952421411,-
532.0,b,43.17,2.25,u,g,i,bb,0.75,t,f,0.0,f,g,560.0,0.0,0.8433106003199461,-
533.0,b,40.92,0.835,u,g,ff,ff,0.0,t,f,0.0,f,g,130.0,1.0,0.5427884615384615,-
534.0,b,31.83,2.5,u,g,aa,v,7.5,t,f,0.0,t,g,523.0,0.0,0.7453172782874617,-
535.0,a,33.92,1.585,y,p,ff,ff,0.0,t,f,0.0,f,g,320.0,0.0,0.42895962732919257,-
538.0,b,34.25,1.75,u,g,w,bb,0.25,t,f,0.0,t,g,163.0,0.0,0.7453172782874617,-
539.0,b,80.25,5.5,u,g,w,bb,0.54,t,f,0.0,f,g,0.0,340.0,0.8433106003199461,-
540.0,b,19.42,1.5,y,p,cc,v,2.0,t,f,0.0,t,g,100.0,20.0,0.7363210005211047,-
541.0,b,42.75,3.0,u,g,i,bb,1.0,t,f,0.0,f,g,0.0,200.0,0.8433106003199461,-
542.0,b,19.67,10.0,y,p,k,h,0.835,t,f,0.0,t,g,140.0,0.0,0.6987270155586988,-
543.0,b,36.33,3.79,u,g,w,v,1.165,t,f,0.0,t,g,200.0,0.0,0.7453172782874617,-
544.0,b,30.08,1.04,y,p,i,bb,0.5,t,t,10.0,t,g,132.0,28.0,0.6987270155586988,-
545.0,b,44.25,11.0,y,p,d,v,1.5,t,f,0.0,f,s,0.0,0.0,0.5833333333333333,-
546.0,b,23.58,0.46,y,p,w,v,2.625,t,t,6.0,t,g,208.0,347.0,0.7701555869872703,-
547.0,b,23.92,1.5,u,g,d,h,1.875,t,t,6.0,f,g,200.0,327.0,0.45199275362318836,+
548.0,b,33.17,1.0,u,g,x,v,0.75,t,t,7.0,t,g,340.0,4071.0,0.4216897233201581,+
550.0,b,76.75,22.29,u,g,e,z,12.75,t,t,1.0,t,g,0.0,109.0,0.45199275362318836,+
551.0,b,51.33,10.0,u,g,i,bb,0.0,t,t,11.0,f,g,0.0,1249.0,0.45199275362318836,+
552.0,b,34.75,15.0,u,g,r,n,5.375,t,t,9.0,t,g,0.0,134.0,0.3853260869565217,+
553.0,b,38.58,3.335,u,g,w,v,4.0,t,t,14.0,f,g,383.0,1344.0,0.5631038647342995,+
555.0,b,41.92,0.42,u,g,c,h,0.21,t,t,6.0,f,g,220.0,948.0,0.45199275362318836,+
557.0,a,32.17,1.46,u,g,w,v,1.085,t,t,16.0,f,g,120.0,2079.0,0.4658816425120773,+
558.0,b,51.42,0.04,u,g,x,h,0.04,t,f,0.0,f,g,0.0,3000.0,0.5973334385231351,+
559.0,a,22.83,2.29,u,g,q,h,2.29,t,t,7.0,t,g,140.0,2384.0,0.5353260869565217,+
560.0,a,25.0,12.33,u,g,cc,h,3.5,t,t,6.0,f,g,400.0,458.0,0.4658816425120773,+
561.0,b,26.75,1.125,u,g,x,h,1.25,t,f,0.0,f,g,0.0,5298.0,0.5973334385231351,+
562.0,b,23.33,1.5,u,g,c,h,1.415,t,f,0.0,f,g,422.0,200.0,0.5973334385231351,+
563.0,b,24.42,12.335,u,g,q,h,1.585,t,f,0.0,t,g,120.0,0.0,0.5973334385231351,+
564.0,b,42.17,5.04,u,g,q,h,12.75,t,f,0.0,t,g,92.0,0.0,0.5973334385231351,+
565.0,a,20.83,3.0,u,g,aa,v,0.04,t,f,0.0,f,g,100.0,0.0,0.5987478656801366,+
566.0,b,23.08,11.5,u,g,w,h,2.125,t,t,11.0,t,g,290.0,284.0,0.45199275362318836,+
567.0,a,25.17,2.875,u,g,x,h,0.875,t,f,0.0,f,g,360.0,0.0,0.5353260869565217,+
570.0,b,59.5,2.75,u,g,w,v,1.75,t,t,5.0,t,g,60.0,58.0,0.5353260869565217,+
571.0,b,21.0,3.0,y,p,d,v,1.085,t,t,8.0,t,g,160.0,1.0,0.72364420451725,+
573.0,a,65.17,14.0,u,g,ff,ff,0.0,t,t,11.0,t,g,0.0,1400.0,0.4281832298136646,+
574.0,a,20.33,10.0,u,g,c,h,1.0,t,t,4.0,f,g,50.0,1465.0,0.4658816425120773,+
575.0,b,32.25,0.165,y,p,c,h,3.25,t,t,1.0,t,g,432.0,8000.0,0.72364420451725,+
577.0,b,25.17,6.0,u,g,c,v,1.0,t,t,3.0,f,g,0.0,0.0,0.5053260869565217,+
578.0,b,39.17,1.625,u,g,c,v,1.5,t,t,10.0,f,g,186.0,4700.0,0.5053260869565217,+
579.0,b,39.08,6.0,u,g,m,v,1.29,t,t,5.0,t,g,108.0,1097.0,0.5472308488612836,+
580.0,b,31.67,0.83,u,g,x,v,1.335,t,t,8.0,t,g,303.0,3290.0,0.4216897233201581,+
581.0,b,41.0,0.04,u,g,e,v,0.04,f,t,1.0,f,s,560.0,0.0,0.7878787878787878,+
582.0,b,48.5,4.25,u,g,m,v,0.125,t,f,0.0,t,g,225.0,0.0,0.5973334385231351,+
583.0,b,32.67,9.0,y,p,w,h,5.25,t,f,0.0,t,g,154.0,0.0,0.72364420451725,+
584.0,a,28.08,15.0,y,p,e,z,0.0,t,f,0.0,f,g,0.0,13212.0,0.8710084033613446,+
585.0,b,73.42,17.75,u,g,ff,ff,0.0,t,f,0.0,t,g,0.0,0.0,0.5853260869565218,+
587.0,b,51.58,15.0,u,g,c,v,8.5,t,t,9.0,f,g,0.0,0.0,0.5053260869565217,+
588.0,b,26.67,1.75,y,p,c,v,1.0,t,t,5.0,t,g,160.0,5777.0,0.72364420451725,+
589.0,b,25.33,0.58,u,g,c,v,0.29,t,t,7.0,t,g,96.0,5124.0,0.5631038647342995,+
590.0,b,30.17,6.5,u,g,cc,v,3.125,t,t,8.0,f,g,330.0,1200.0,0.3853260869565217,+
591.0,b,27.0,0.75,u,g,c,h,4.25,t,t,3.0,t,g,312.0,150.0,0.3853260869565217,+
592.0,b,23.17,0.0,u,g,c,h,0.0,f,f,0.0,f,p,312.0,0.0,0.6628712871287129,+
593.0,b,34.17,5.25,u,g,w,v,0.085,f,f,0.0,t,g,290.0,6.0,0.7106060606060607,+
596.0,a,46.08,3.0,u,g,c,v,2.375,t,t,8.0,t,g,396.0,4159.0,0.4658816425120773,+
597.0,a,21.5,6.0,u,g,aa,v,2.5,t,t,3.0,f,g,80.0,918.0,0.4658816425120773,+
598.0,a,20.08,0.125,u,g,q,v,1.0,f,t,1.0,f,g,240.0,768.0,0.8185907046476761,+
599.0,b,20.5,2.415,u,g,c,v,2.0,t,t,11.0,t,g,200.0,3000.0,0.5631038647342995,+
600.0,a,29.5,0.46,u,g,k,v,0.54,t,t,4.0,f,g,380.0,500.0,0.4658816425120773,+
601.0,a,42.25,1.75,y,p,k,v,0.0,f,f,0.0,t,g,150.0,1.0,0.39403899240855766,-
602.0,b,29.83,1.25,y,p,k,v,0.25,f,f,0.0,f,g,224.0,0.0,0.39403899240855766,-
603.0,b,20.08,0.25,u,g,q,v,0.125,f,f,0.0,f,g,200.0,0.0,0.24278846153846156,-
604.0,b,23.42,0.585,u,g,c,h,0.085,t,f,0.0,f,g,180.0,0.0,0.8706293706293706,-
605.0,a,29.58,1.75,y,p,k,v,1.25,f,f,0.0,t,g,280.0,0.0,0.39403899240855766,-
607.0,b,32.33,3.5,u,g,k,v,0.5,f,f,0.0,t,g,232.0,0.0,0.45707417582417587,-
608.0,b,32.33,0.04,y,p,d,v,4.25,f,f,0.0,t,g,460.0,0.0,0.4293650793650794,-
609.0,b,47.83,4.165,u,g,x,bb,0.085,f,f,0.0,t,g,520.0,0.0,0.4744957786116323,-
610.0,b,20.0,1.25,y,p,k,v,0.125,f,f,0.0,f,g,140.0,4.0,0.39403899240855766,-
612.0,b,22.0,0.79,u,g,w,v,0.29,f,t,1.0,f,g,420.0,283.0,0.4094551282051282,-
613.0,b,19.33,10.915,u,g,c,bb,0.585,f,t,2.0,t,g,200.0,7.0,0.3380265567765568,-
614.0,a,38.33,4.415,u,g,c,v,0.125,f,f,0.0,f,g,160.0,0.0,0.3075553009166999,-
615.0,b,29.42,1.25,u,g,c,h,0.25,f,t,2.0,t,g,400.0,108.0,0.4094551282051282,-
618.0,b,29.58,4.75,u,g,m,v,2.0,f,t,1.0,t,g,460.0,68.0,0.34278846153846154,-
619.0,b,18.42,10.415,y,p,aa,v,0.125,t,f,0.0,f,g,120.0,375.0,0.6713713924583948,-
620.0,b,22.17,2.25,u,g,i,v,0.125,f,f,0.0,f,g,160.0,10.0,0.34278846153846154,-
622.0,a,25.58,0.0,u,g,i,v,0.0,f,f,0.0,f,p,160.0,0.0,0.8185907046476761,+
623.0,b,18.83,0.0,u,g,q,v,0.665,f,f,0.0,f,g,160.0,1.0,0.24278846153846156,-
625.0,b,23.75,12.0,u,g,c,v,2.085,f,f,0.0,f,s,80.0,0.0,0.48824300699300704,-
626.0,b,22.0,7.835,y,p,i,bb,0.165,f,f,0.0,t,g,80.0,0.0,0.42895962732919257,-
627.0,b,36.08,2.54,u,g,ff,ff,0.0,f,f,0.0,f,g,0.0,1000.0,0.36278846153846156,-
628.0,b,29.25,13.0,u,g,d,h,0.5,f,f,0.0,f,g,228.0,0.0,0.5027884615384616,-
629.0,a,19.58,0.665,u,g,w,v,1.665,f,f,0.0,f,g,220.0,5.0,0.360435520361991,-
630.0,a,22.92,1.25,u,g,q,v,0.25,f,f,0.0,t,g,120.0,809.0,0.3556916873449132,-
631.0,a,27.25,0.29,u,g,m,h,0.125,f,t,1.0,t,g,272.0,108.0,0.45707417582417587,-
632.0,a,38.75,1.5,u,g,ff,ff,0.0,f,f,0.0,f,g,76.0,0.0,0.36278846153846156,-
633.0,b,32.42,2.165,y,p,k,ff,0.0,f,f,0.0,f,g,120.0,0.0,0.46467391304347827,-
634.0,a,23.75,0.71,u,g,w,v,0.25,f,t,1.0,t,g,240.0,4.0,0.360435520361991,-
635.0,b,18.17,2.46,u,g,c,n,0.96,f,t,2.0,t,g,160.0,587.0,0.3380265567765568,-
636.0,b,40.92,0.5,y,p,m,v,0.5,f,f,0.0,t,g,130.0,0.0,0.39403899240855766,-
637.0,b,19.5,9.585,u,g,aa,v,0.79,f,f,0.0,f,g,80.0,350.0,0.34278846153846154,-
638.0,b,28.58,3.625,u,g,aa,v,0.25,f,f,0.0,t,g,100.0,0.0,0.4094551282051282,-
641.0,b,33.17,2.25,y,p,cc,v,3.5,f,f,0.0,t,g,200.0,141.0,0.39403899240855766,-
642.0,b,31.58,0.75,y,p,aa,v,3.5,f,f,0.0,t,g,320.0,0.0,0.39403899240855766,-
643.0,a,52.5,7.0,u,g,aa,h,3.0,f,f,0.0,f,g,0.0,0.0,0.4094551282051282,-
644.0,b,36.17,0.42,y,p,w,v,0.29,f,f,0.0,t,g,309.0,2.0,0.39403899240855766,-
646.0,a,20.83,8.5,u,g,c,v,0.165,f,f,0.0,f,g,0.0,351.0,0.3075553009166999,-
647.0,b,24.08,9.0,u,g,aa,v,0.25,f,f,0.0,t,g,0.0,0.0,0.4094551282051282,-
648.0,b,25.58,0.335,u,g,k,h,3.5,f,f,0.0,t,g,340.0,0.0,0.4427884615384616,-
649.0,a,35.17,3.75,u,g,ff,ff,0.0,f,t,6.0,f,g,0.0,200.0,0.36278846153846156,-
650.0,b,48.08,3.75,u,g,i,bb,1.0,f,f,0.0,f,g,100.0,2.0,0.4744957786116323,-
651.0,a,15.83,7.625,u,g,q,v,0.125,f,t,1.0,t,g,0.0,160.0,0.360435520361991,-
653.0,b,21.5,11.5,u,g,i,v,0.5,t,f,0.0,t,g,100.0,68.0,0.7807339449541284,-
654.0,a,23.58,0.83,u,g,q,v,0.415,f,t,1.0,t,g,200.0,11.0,0.360435520361991,-
656.0,b,25.67,3.25,u,g,c,h,2.29,f,t,1.0,t,g,416.0,21.0,0.4094551282051282,-
659.0,a,28.58,3.75,u,g,c,v,0.25,f,t,1.0,t,g,40.0,154.0,0.360435520361991,-
660.0,b,22.25,9.0,u,g,aa,v,0.085,f,f,0.0,f,g,0.0,0.0,0.34278846153846154,-
661.0,b,29.83,3.5,u,g,c,v,0.165,f,f,0.0,f,g,216.0,0.0,0.4780825791855204,-
663.0,b,32.08,4.0,y,p,cc,v,1.5,f,f,0.0,t,g,120.0,0.0,0.39403899240855766,-
664.0,b,31.08,1.5,y,p,w,v,0.04,f,f,0.0,f,s,160.0,0.0,0.39403899240855766,-
665.0,b,31.83,0.04,y,p,m,v,0.04,f,f,0.0,f,g,0.0,0.0,0.39403899240855766,-
666.0,a,21.75,11.75,u,g,c,v,0.25,f,f,0.0,t,g,180.0,0.0,0.4094551282051282,-
667.0,a,17.92,0.54,u,g,c,v,1.75,f,t,1.0,t,g,80.0,5.0,0.360435520361991,-
670.0,b,47.17,5.835,u,g,w,v,5.5,f,f,0.0,f,g,465.0,150.0,0.4796305668016194,-
672.0,a,50.25,0.835,u,g,aa,v,0.5,f,f,0.0,t,g,240.0,117.0,0.3556916873449132,-
673.0,a,29.5,2.0,y,p,e,h,2.0,f,f,0.0,f,g,256.0,17.0,0.39403899240855766,-
674.0,a,37.33,2.5,u,g,i,h,0.21,f,f,0.0,f,g,260.0,246.0,0.3217358299595142,-
675.0,a,41.58,1.04,u,g,aa,v,0.665,f,f,0.0,f,g,240.0,237.0,0.4094551282051282,-
678.0,a,17.92,10.21,u,g,ff,ff,0.0,f,f,0.0,f,g,0.0,50.0,0.36278846153846156,-
679.0,a,20.08,1.25,u,g,c,v,0.0,f,f,0.0,f,g,0.0,0.0,0.3075553009166999,-
680.0,b,19.5,0.29,u,g,k,v,0.29,f,f,0.0,f,g,280.0,364.0,0.45707417582417587,-
682.0,b,17.08,3.29,u,g,i,v,0.335,f,f,0.0,t,g,140.0,2.0,0.31570512820512825,-
683.0,b,36.42,0.75,y,p,d,v,0.585,f,f,0.0,f,g,240.0,3.0,0.39403899240855766,-
684.0,b,40.58,3.29,u,g,m,v,3.5,f,f,0.0,t,s,400.0,0.0,0.48824300699300704,-
687.0,a,25.25,13.5,y,p,ff,ff,2.0,f,t,1.0,t,g,200.0,1.0,0.46467391304347827,-
688.0,b,17.92,0.205,u,g,aa,v,0.04,f,f,0.0,f,g,280.0,750.0,0.4094551282051282,-
689.0,b,35.0,3.375,u,g,c,h,8.29,f,f,0.0,t,g,0.0,0.0,0.4427884615384616,-
