% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
929.0,37,3,4,3,0,1,3,4,0,0.40112201963534366,3
930.0,37,3,4,4,0,1,2,4,0,0.40112201963534366,3
931.0,35,4,4,3,0,1,3,4,0,0.5666666666666667,3
933.0,28,4,4,2,0,1,2,4,0,0.48615875548464305,3
934.0,46,4,4,4,0,1,1,4,0,0.7558851872246697,3
935.0,34,4,3,3,0,1,2,4,0,0.6397058823529411,3
936.0,43,3,3,2,0,0,3,4,0,0.85,3
937.0,28,4,4,3,0,0,3,4,0,0.5014492753623189,3
938.0,28,3,3,3,1,0,2,4,0,0.6412587412587412,3
939.0,34,4,4,6,1,1,2,2,0,0.5912587412587412,3
942.0,17,2,2,0,1,0,3,2,0,0.46106652261151415,3
943.0,21,3,3,1,1,1,3,2,0,0.4107243916242219,3
944.0,25,2,2,1,1,1,3,1,0,0.6701773835920177,3
946.0,25,2,2,1,1,1,3,3,0,0.7619047619047619,3
947.0,35,1,2,4,1,0,4,4,0,0.5912587412587412,3
948.0,32,3,4,4,1,1,3,2,0,0.5254692675745307,3
949.0,37,2,3,5,1,1,4,2,0,0.625,3
951.0,25,3,4,3,1,1,3,4,0,0.4247028862478778,3
954.0,21,3,3,2,1,1,2,3,0,0.4107243916242219,3
955.0,35,3,2,9,1,0,3,4,0,0.5892857142857143,3
956.0,20,2,2,1,1,1,3,2,0,0.4107243916242219,3
957.0,40,2,3,5,1,1,3,3,0,0.7342568977509853,3
959.0,36,2,4,8,1,1,1,4,0,0.4746811702925732,3
960.0,40,2,4,3,0,1,3,4,0,0.639631866551625,3
961.0,32,4,4,3,1,0,1,4,0,0.5973707664884136,3
962.0,24,3,4,4,1,1,2,3,0,0.5247028862478778,3
964.0,32,4,4,4,1,0,1,4,0,0.5254692675745307,3
965.0,22,2,2,3,1,0,3,3,0,0.4107243916242219,3
966.0,30,3,3,4,1,0,2,2,0,0.5079254079254079,3
967.0,31,4,4,3,1,0,1,4,0,0.5973707664884136,3
969.0,38,4,4,2,1,1,3,4,0,0.5967741935483871,3
970.0,31,4,4,1,1,1,1,4,0,0.6718266253869969,3
971.0,25,4,4,2,1,1,2,4,0,0.40216767498027217,3
972.0,30,4,4,2,1,1,1,4,0,0.6718266253869969,3
973.0,22,1,2,2,1,1,3,4,0,0.4107243916242219,3
974.0,31,4,4,3,1,1,1,4,0,0.5973707664884136,3
975.0,29,4,4,3,1,1,3,4,0,0.48615875548464305,3
976.0,29,2,3,3,1,0,3,2,0,0.5912587412587412,3
977.0,38,4,4,3,0,0,3,3,1,0.5134408602150538,3
978.0,22,3,4,2,1,1,2,4,0,0.4247028862478778,3
979.0,45,4,4,3,1,1,1,4,0,0.768906020558003,3
980.0,26,3,4,3,1,1,3,2,0,0.3743396901219698,3
981.0,37,4,4,3,0,1,3,4,0,0.40112201963534366,3
983.0,33,4,4,2,1,1,2,4,0,0.6200980392156863,3
984.0,32,4,4,3,1,0,1,4,0,0.5973707664884136,3
986.0,25,4,4,1,1,1,1,4,0,0.4529411764705882,3
987.0,31,4,4,3,1,1,4,4,0,0.5166666666666666,3
989.0,26,3,2,5,1,1,2,2,0,0.5065210680660597,3
991.0,28,3,4,3,1,1,1,4,0,0.6333333333333333,3
992.0,34,3,4,3,0,0,3,4,0,0.6404468764249885,3
995.0,21,2,1,3,1,0,3,1,1,0.4913695529145444,3
996.0,25,2,3,4,1,0,3,2,0,0.4717617097772896,3
997.0,28,2,3,6,1,1,2,4,0,0.3412587412587412,3
998.0,36,2,4,11,1,1,1,4,1,0.7245726872246696,3
999.0,46,1,2,9,1,0,3,4,1,0.7480726872246697,3
1000.0,35,2,2,6,1,0,3,1,1,0.7352941176470589,1
1002.0,27,2,4,1,1,0,1,1,0,0.43265993265993263,1
1003.0,25,4,4,0,1,0,3,4,0,0.3821407887116306,1
1008.0,49,4,4,1,1,1,3,4,0,0.4666666666666667,1
1010.0,26,2,4,3,1,1,3,4,0,0.48310232717316903,1
1011.0,21,2,2,1,1,1,3,2,0,0.5555555555555556,1
1012.0,29,3,4,4,1,1,1,4,0,0.5691056910569106,1
1013.0,38,1,2,12,1,1,2,3,0,0.6904761904761905,1
1014.0,25,4,4,2,1,1,3,2,0,0.506578947368421,1
1015.0,22,4,4,0,1,1,3,2,0,0.48062015503875966,1
1016.0,20,3,4,0,1,1,3,3,0,0.40025889229573697,1
1017.0,35,4,4,1,1,1,1,3,0,0.49467649467649466,1
1018.0,32,2,3,1,1,1,3,3,0,0.4438914027149321,1
1019.0,38,2,4,3,1,1,1,3,0,0.46375757575757576,1
1020.0,27,1,2,4,1,1,1,4,1,0.7333333333333334,1
1021.0,41,2,4,1,1,1,2,3,0,0.33146853146853145,1
1022.0,28,3,4,0,1,0,1,3,0,0.41226899383983573,1
1023.0,23,4,4,1,1,0,3,3,0,0.44092827004219415,1
1024.0,27,4,4,1,0,0,2,4,0,0.5666666666666667,1
1025.0,33,4,4,2,0,1,1,4,0,0.580952380952381,1
1026.0,39,2,2,5,1,0,3,2,1,0.5032258064516129,1
1027.0,41,2,2,5,0,1,2,2,0,0.5032258064516129,1
1028.0,40,2,2,8,1,1,1,3,0,0.5388059701492537,1
1030.0,35,3,4,6,1,0,2,2,0,0.6647459402828706,1
1031.0,32,3,4,0,1,1,3,4,0,0.4438914027149321,1
1032.0,49,2,3,4,1,1,2,3,0,0.3656565656565657,1
1034.0,42,4,4,1,1,1,2,4,0,0.5272727272727272,1
1036.0,42,4,4,3,1,1,1,4,0,0.6442307692307692,1
1037.0,37,4,4,2,1,1,1,4,0,0.4155065082059989,1
1038.0,23,3,3,1,1,0,2,4,0,0.8035714285714286,1
1039.0,24,3,4,0,1,0,2,3,0,0.3821407887116306,1
1040.0,43,2,3,3,0,1,2,3,0,0.425,1
1042.0,29,2,4,0,1,0,3,4,0,0.5058823529411764,1
1043.0,45,1,1,0,0,0,2,1,0,0.4666666666666667,1
1044.0,31,4,4,3,1,0,2,3,0,0.46285140562248994,1
1045.0,44,1,4,9,1,1,1,2,0,0.55,1
1046.0,28,2,3,1,1,1,3,1,0,0.38056271200621944,1
1047.0,28,3,4,1,0,1,2,2,0,0.6136363636363636,1
1048.0,33,1,2,0,1,0,3,3,0,0.5581771170006464,1
1049.0,43,4,4,6,1,1,1,3,0,0.4897435897435898,1
1050.0,34,3,4,4,1,1,1,3,0,0.803921568627451,1
1051.0,36,1,4,2,1,1,2,2,0,0.3365591397849462,1
1052.0,22,4,4,0,1,0,2,4,0,0.41139240506329117,1
1053.0,35,2,3,8,1,1,3,3,1,0.6486289987536352,1
1054.0,25,4,4,1,1,1,1,4,0,0.42708333333333337,1
1055.0,43,1,2,8,1,1,2,2,1,0.5388059701492537,1
1056.0,46,1,4,8,1,1,1,4,1,0.3933150183150183,1
1058.0,30,1,1,7,1,1,2,3,0,0.4398496240601504,1
1059.0,25,4,4,1,1,1,3,4,0,0.5416666666666666,1
1060.0,42,4,4,1,1,0,1,4,0,0.5272727272727272,1
1061.0,30,1,3,1,1,1,3,4,0,0.4991760711075602,1
1062.0,27,3,3,4,1,1,2,4,0,0.5024390243902439,1
1063.0,45,2,3,11,1,1,2,3,0,0.5388059701492537,1
1064.0,29,3,4,2,1,1,1,3,0,0.5666666666666667,1
1065.0,36,1,4,1,1,1,3,3,0,0.3365591397849462,1
1066.0,49,1,2,8,1,1,3,1,1,0.5388059701492537,1
1068.0,30,4,4,4,1,1,2,4,0,0.6666666666666667,1
1069.0,24,2,3,2,1,1,3,1,0,0.4761904761904762,1
1070.0,48,1,1,6,1,1,2,3,1,0.41538461538461535,1
1071.0,47,1,2,2,1,1,2,3,1,0.4666666666666667,1
1072.0,24,3,4,1,1,0,3,3,0,0.3821407887116306,1
1074.0,38,1,2,8,1,1,3,3,1,0.5388059701492537,1
1075.0,45,3,4,0,1,1,1,3,0,0.55,1
1076.0,43,4,4,3,0,1,2,4,0,0.6263736263736264,1
1077.0,33,1,1,5,1,1,3,1,1,0.6142857142857143,1
1081.0,49,4,4,6,0,0,1,4,0,0.4956521739130435,1
1082.0,30,4,4,1,1,0,1,4,0,0.6777777777777778,1
1084.0,28,2,4,0,1,1,3,1,0,0.45996038483305035,1
1085.0,30,4,2,0,1,0,3,3,0,0.45996038483305035,1
1086.0,27,4,4,2,1,0,1,4,0,0.6442307692307692,1
1090.0,21,2,4,0,1,1,2,2,0,0.48062015503875966,1
1092.0,28,3,3,5,1,1,3,3,0,0.6944444444444444,1
1093.0,25,3,3,1,1,1,2,2,0,0.43431935919202475,1
1095.0,20,3,4,1,1,1,3,2,0,0.40025889229573697,1
1096.0,24,3,4,2,1,1,2,4,0,0.6428571428571429,1
1098.0,25,1,3,1,1,1,4,2,0,0.43615086102352657,1
1099.0,23,3,4,4,1,1,3,1,1,0.5087719298245614,1
1100.0,24,4,4,1,1,0,1,3,0,0.8263888888888888,1
1102.0,20,3,4,2,1,1,3,2,0,0.40025889229573697,1
1104.0,22,4,4,0,1,1,2,1,1,0.48062015503875966,1
1108.0,30,2,3,1,1,1,2,1,0,0.45996038483305035,1
1109.0,35,4,4,3,1,1,1,4,0,0.518918918918919,1
1110.0,34,2,2,9,1,0,2,3,0,0.6486289987536352,1
1111.0,28,4,4,1,1,0,1,3,0,0.4206023271731691,1
1112.0,18,3,4,1,1,1,3,3,0,0.675,1
1114.0,27,3,4,0,1,0,3,3,0,0.43214285714285716,1
1115.0,21,4,4,1,1,1,3,4,0,0.4402985074626866,1
1116.0,19,4,4,1,1,1,1,3,0,0.7706766917293233,1
1118.0,28,4,4,5,1,1,1,4,0,0.5024390243902439,1
1119.0,38,1,3,4,1,0,2,2,0,0.5546666666666666,1
1120.0,39,2,3,10,1,1,3,4,0,0.5388059701492537,1
1121.0,45,2,3,6,1,1,3,2,1,0.3933150183150183,1
1122.0,30,3,4,4,0,1,2,3,0,0.7285714285714286,1
1123.0,47,2,4,2,1,1,3,2,1,0.4,1
1124.0,38,2,2,6,1,1,3,4,0,0.6022857142857143,1
1126.0,31,4,4,2,1,1,1,2,0,0.5111111111111111,1
1127.0,44,1,2,2,1,1,3,1,0,0.4111111111111111,1
1128.0,42,4,4,3,1,0,1,4,0,0.6192307692307693,1
1129.0,28,4,4,2,1,1,1,3,0,0.5416666666666666,1
1130.0,34,2,4,6,1,0,3,4,0,0.6840696117804552,1
1131.0,45,1,3,7,1,0,1,3,0,0.3933150183150183,1
1132.0,43,4,4,5,1,1,1,3,0,0.4897435897435898,1
1133.0,28,3,4,0,1,0,3,4,0,0.4916666666666667,1
1135.0,26,2,3,1,1,0,4,4,0,0.448943661971831,1
1136.0,26,3,4,1,0,1,2,2,0,0.3948717948717949,1
1138.0,48,3,4,11,1,1,1,4,0,0.55,1
1139.0,47,2,3,12,1,1,3,1,0,0.5388059701492537,1
1140.0,22,2,4,1,1,1,3,4,0,0.45996038483305035,1
1141.0,48,4,4,1,0,1,1,4,0,0.4666666666666667,1
1142.0,42,1,3,12,1,1,2,4,0,0.55,1
1143.0,32,4,4,3,1,1,1,4,0,0.8500000000000001,1
1144.0,33,4,4,3,0,0,1,3,0,0.8388888888888889,1
1146.0,26,2,3,1,1,0,3,4,1,0.448943661971831,1
1147.0,45,4,4,1,1,1,1,4,0,0.38064516129032255,1
1148.0,25,3,3,1,1,0,2,4,0,0.3821407887116306,1
1149.0,36,4,3,3,1,0,3,2,0,0.518918918918919,1
1150.0,31,3,3,2,1,0,3,3,0,0.5581771170006464,1
1151.0,22,3,4,2,1,1,3,3,0,0.5738636363636364,1
1152.0,46,4,4,10,1,1,1,3,0,0.5833333333333334,1
1153.0,26,2,3,3,1,1,3,4,0,0.48310232717316903,1
1154.0,25,3,2,1,1,0,3,3,0,0.4112126558116667,1
1155.0,20,4,4,0,0,0,2,4,0,0.40025889229573697,1
1156.0,31,3,4,3,0,0,2,4,0,0.5461847389558233,1
1157.0,36,3,3,3,0,0,2,3,1,0.518918918918919,1
1158.0,47,3,2,5,1,1,4,4,0,0.41538461538461535,1
1159.0,43,3,4,2,0,1,3,4,0,0.4666666666666667,1
1162.0,33,2,2,3,0,0,2,4,0,0.5438914027149322,1
1163.0,41,3,4,3,0,1,2,4,0,0.5865591397849462,1
1165.0,32,4,4,1,0,1,1,4,0,0.4326797385620915,1
1166.0,38,3,3,4,0,0,3,2,1,0.638,1
1167.0,48,3,4,8,1,1,3,3,0,0.7321428571428572,1
1168.0,34,1,3,4,1,0,3,4,0,0.7521008403361344,1
1169.0,31,1,1,6,1,1,3,2,0,0.4398496240601504,1
1170.0,46,1,2,7,1,1,3,1,1,0.3933150183150183,1
1171.0,45,2,2,7,1,1,3,1,1,0.3933150183150183,1
1174.0,18,3,2,1,1,1,3,1,0,0.45996038483305035,1
1175.0,22,2,2,1,1,1,3,1,1,0.5432937181663837,1
1176.0,32,2,2,2,1,1,2,4,0,0.38994403429387947,1
1180.0,22,3,4,0,1,0,3,4,0,0.40696517412935324,1
1181.0,40,2,2,6,1,1,2,2,1,0.3365591397849462,1
1182.0,29,3,4,1,0,1,2,3,0,0.6136363636363636,1
1183.0,42,4,4,0,0,0,3,4,0,0.5272727272727272,1
1184.0,29,3,4,2,1,1,3,4,0,0.65,1
1185.0,31,3,2,1,1,1,3,4,0,0.5105580693815988,1
1186.0,28,4,4,3,0,0,1,4,0,0.45090535747619936,1
1187.0,21,2,3,0,1,1,3,4,0,0.40025889229573697,1
1188.0,26,4,4,2,1,1,1,3,0,0.5088235294117647,1
1191.0,25,4,4,0,0,1,2,4,0,0.42708333333333337,1
1192.0,22,2,1,0,1,1,2,2,0,0.48484848484848486,1
1194.0,47,4,4,1,1,1,1,4,0,0.4,1
1196.0,24,2,2,4,1,1,3,4,0,0.423943661971831,1
1197.0,34,3,3,6,1,1,2,3,0,0.6951807228915663,1
1199.0,31,3,4,2,1,1,1,4,0,0.4444444444444444,1
1200.0,26,1,3,1,1,1,3,1,0,0.43615086102352657,1
1202.0,47,1,1,4,1,1,2,2,0,0.425,1
1203.0,48,1,1,8,1,1,1,1,1,0.5388059701492537,1
1204.0,38,2,2,10,1,1,3,2,0,0.5721393034825871,1
1206.0,47,1,2,2,1,1,2,4,0,0.44999999999999996,1
1207.0,27,4,4,3,1,1,1,4,0,0.6328671328671329,1
1208.0,40,1,1,0,1,1,3,2,0,0.4365591397849462,1
1209.0,46,4,4,6,1,1,1,4,0,0.55,1
1210.0,33,3,3,3,1,1,3,4,0,0.7875,1
1212.0,21,2,4,3,1,1,3,2,0,0.45996038483305035,1
1213.0,31,4,4,0,0,0,2,4,0,0.4069412662090008,1
1214.0,42,4,4,4,1,1,3,4,0,0.5206172569718772,2
1215.0,35,4,4,3,1,1,1,4,0,0.6320033955857385,2
1216.0,31,4,4,4,1,1,3,3,0,0.54613804053423,2
1217.0,42,4,4,6,1,1,1,3,0,0.5206172569718772,2
1218.0,49,3,4,4,1,1,3,4,0,0.6648185483870968,2
1219.0,21,4,4,1,1,1,1,3,0,0.6672966711376661,2
1220.0,28,3,4,3,1,1,1,4,0,0.6445452709107012,2
1223.0,45,2,2,9,1,1,3,3,0,0.7868150684931507,2
1224.0,40,4,4,4,1,1,1,4,0,0.6320033955857385,2
1226.0,35,4,4,5,1,0,1,4,0,0.5486700622524052,2
1227.0,26,2,4,2,1,1,1,4,0,0.6445452709107012,2
1228.0,45,4,4,3,1,1,1,4,0,0.71875,2
1229.0,27,3,3,2,1,1,3,4,0,0.6590909090909091,2
1230.0,32,4,4,4,1,1,1,2,0,0.5296963338579006,2
1231.0,27,4,4,3,1,1,1,3,0,0.6445452709107012,2
1232.0,28,4,4,2,0,1,1,4,0,0.6445452709107012,2
1233.0,30,4,4,3,1,1,2,1,0,0.6944444444444444,2
1234.0,34,4,4,4,1,1,2,4,0,0.4992809288294925,2
1235.0,26,3,4,3,1,1,2,3,0,0.6608292313517607,2
1236.0,44,1,4,2,1,1,1,3,0,0.8638888888888889,2
1237.0,29,4,4,3,1,1,1,4,0,0.6445452709107012,2
1238.0,26,3,4,2,1,1,3,3,0,0.6445452709107012,2
1241.0,23,3,1,1,1,0,3,3,0,0.7978959025470653,2
1242.0,38,2,3,4,1,1,1,2,0,0.7467532467532467,2
1243.0,22,4,4,1,1,0,2,2,0,0.6672966711376661,2
1244.0,34,3,4,3,0,1,1,4,0,0.5535444947209653,2
1245.0,38,3,4,7,0,1,2,3,0,0.5301515437338866,2
1247.0,43,1,3,4,1,1,1,4,0,0.6820033955857385,2
1248.0,44,3,3,9,1,1,1,1,0,0.8136007827788649,2
1249.0,24,4,4,1,1,1,2,4,0,0.6641187050359713,2
1250.0,27,4,4,1,1,0,3,3,0,0.6445452709107012,2
1251.0,34,3,4,4,1,1,3,3,0,0.6368778280542986,2
1252.0,29,3,4,2,1,1,1,4,0,0.6445452709107012,2
1253.0,26,4,4,1,1,0,2,3,0,0.6445452709107012,2
1254.0,37,4,4,7,1,1,1,4,0,0.5301515437338866,2
1255.0,21,3,4,3,1,1,1,4,0,0.6677951756242065,2
1256.0,47,4,4,4,0,1,2,4,0,0.6648185483870968,2
1257.0,41,4,4,3,1,0,2,3,0,0.7833723653395785,2
1258.0,29,3,4,3,1,1,1,3,0,0.6445452709107012,2
1259.0,25,4,4,1,1,0,1,4,0,0.6445452709107012,2
1260.0,33,4,4,2,0,0,1,3,0,0.6368778280542986,2
1261.0,23,4,4,1,0,1,1,4,0,0.8194444444444444,2
1262.0,32,4,4,4,1,1,2,3,0,0.5296963338579006,2
1263.0,45,4,4,3,1,1,1,4,0,0.71875,2
1264.0,37,4,4,4,1,1,1,4,0,0.38200339558573854,2
1266.0,37,4,4,3,1,1,3,4,0,0.5820033955857385,2
1267.0,35,4,4,5,1,1,2,4,0,0.5486700622524052,2
1268.0,23,4,4,1,1,1,3,3,0,0.6672966711376661,2
1269.0,38,2,2,8,1,1,2,2,0,0.8108535300316122,2
1270.0,41,4,4,4,0,0,2,4,0,0.5486700622524052,2
1271.0,35,1,2,9,1,0,3,1,0,0.7349683544303798,2
1272.0,29,4,4,3,1,1,3,2,0,0.6004016064257028,2
1273.0,26,3,3,2,1,1,1,3,0,0.6470732504905167,2
1275.0,30,2,3,5,1,1,3,1,1,0.6944444444444444,2
1276.0,36,4,4,3,1,1,3,3,0,0.3962891098714528,2
1277.0,26,3,4,3,1,1,1,4,0,0.6608292313517607,2
1278.0,32,4,4,2,1,0,3,4,0,0.5386904761904762,2
1279.0,39,4,4,3,0,1,2,4,0,0.7833723653395785,2
1281.0,40,4,4,5,1,1,1,3,0,0.5206172569718772,2
1282.0,43,3,3,6,1,0,3,2,0,0.5290622191151503,2
1284.0,24,4,4,2,1,1,2,4,0,0.6470732504905167,2
1285.0,42,4,4,3,1,0,1,4,0,0.71875,2
1286.0,33,3,4,2,1,1,1,4,0,0.6011635423400129,2
1287.0,24,4,4,1,0,1,2,3,0,0.6672966711376661,2
1288.0,28,3,4,2,0,1,2,3,0,0.6766187050359712,2
1289.0,32,2,1,5,1,0,2,2,0,0.5839598997493735,2
1290.0,26,2,2,4,1,1,3,4,0,0.7642857142857142,2
1291.0,27,4,4,1,1,1,1,4,0,0.71792656587473,2
1292.0,41,3,4,3,0,1,2,4,0,0.7857142857142858,2
1293.0,28,3,4,2,0,1,3,3,0,0.6766187050359712,2
1294.0,23,4,4,1,1,0,3,4,0,0.7,2
1295.0,31,2,2,4,1,1,4,3,1,0.5536568694463431,2
1296.0,33,4,4,3,0,1,2,4,0,0.4992809288294925,2
1297.0,35,4,4,5,1,1,1,4,0,0.5486700622524052,2
1298.0,39,3,4,5,1,1,3,4,0,0.5486700622524052,2
1299.0,27,4,4,2,1,1,1,3,0,0.6445452709107012,2
1300.0,48,4,4,3,0,1,1,4,0,0.6648185483870968,2
1301.0,25,3,1,2,1,0,3,4,0,0.6567262319176916,2
1302.0,38,4,4,4,1,1,2,4,0,0.5301515437338866,2
1304.0,34,4,4,4,1,0,3,3,0,0.5535444947209653,2
1305.0,36,3,3,4,1,1,1,3,0,0.537037037037037,2
1306.0,34,4,4,3,1,0,3,4,0,0.5535444947209653,2
1307.0,42,4,4,4,0,0,2,4,0,0.6320033955857385,2
1308.0,45,3,3,5,0,1,1,3,0,0.5206172569718772,2
1311.0,42,3,3,4,0,1,3,4,0,0.5206172569718772,2
1312.0,42,2,4,5,0,1,2,3,0,0.7,2
1313.0,41,4,4,6,1,1,1,4,0,0.5486700622524052,2
1314.0,43,4,4,5,0,1,1,4,0,0.5206172569718772,2
1315.0,34,4,4,2,0,0,3,2,0,0.5535444947209653,2
1317.0,41,4,4,4,0,1,1,4,0,0.5486700622524052,2
1318.0,36,4,4,3,1,1,1,4,0,0.5486700622524052,2
1319.0,34,1,2,5,1,1,3,4,0,0.6794717500161183,2
1320.0,32,3,2,5,1,1,3,3,0,0.5254692675745307,3
1322.0,24,4,4,2,1,0,3,3,0,0.40216767498027217,3
1323.0,21,3,3,1,0,1,3,2,0,0.4913695529145444,3
1324.0,38,4,3,9,1,1,3,3,0,0.7245726872246696,3
1327.0,30,2,3,7,1,1,3,3,0,0.6412587412587412,3
1328.0,17,3,4,1,1,1,3,3,0,0.65,3
1329.0,32,2,4,3,1,1,3,4,0,0.6404468764249885,3
1331.0,31,2,2,4,1,1,3,3,0,0.5254692675745307,3
1332.0,24,1,2,3,1,1,3,2,0,0.4913695529145444,3
1334.0,35,3,4,4,1,0,1,4,0,0.5134408602150538,3
1336.0,29,2,3,3,1,1,3,3,0,0.5079254079254079,3
1337.0,21,3,4,1,1,0,3,4,0,0.5303030303030303,3
1339.0,24,4,4,2,1,1,3,3,0,0.40216767498027217,3
1340.0,24,2,4,3,1,1,3,3,0,0.5,3
1341.0,36,4,4,4,1,1,1,3,0,0.40112201963534366,3
1342.0,37,2,3,9,1,1,3,3,0,0.7245726872246696,3
1344.0,37,3,3,11,1,1,1,2,0,0.7245726872246696,3
1345.0,44,4,4,4,0,1,2,3,0,0.7510488777008602,3
1346.0,35,2,3,6,1,1,2,3,0,0.5363806924782535,3
1348.0,21,4,4,2,1,1,2,3,0,0.4221054836504752,3
1349.0,24,1,2,3,1,1,3,2,0,0.4913695529145444,3
1350.0,16,2,3,1,1,1,3,1,0,0.4913695529145444,3
1351.0,21,3,2,1,1,1,3,1,1,0.5747028862478778,3
1352.0,25,2,4,2,1,1,2,4,0,0.40216767498027217,3
1353.0,26,4,4,1,1,0,2,4,0,0.4571428571428572,3
1354.0,43,4,4,2,1,1,1,4,0,0.7342568977509853,3
1355.0,24,4,4,1,1,1,1,4,0,0.5,3
1356.0,30,3,4,3,0,1,3,3,0,0.5912587412587412,3
1358.0,26,4,4,2,1,1,3,3,0,0.487583043340715,3
1359.0,29,2,4,4,1,1,3,2,0,0.5079254079254079,3
1361.0,29,3,3,2,1,1,3,2,0,0.5013761467889908,3
1362.0,29,1,2,1,1,1,3,3,0,0.4900858242083457,3
1363.0,22,4,4,1,1,1,2,4,0,0.4221054836504752,3
1364.0,30,3,3,4,1,0,3,2,0,0.4412587412587412,3
1365.0,24,4,4,1,1,1,2,3,0,0.5666666666666667,3
1366.0,25,4,4,2,1,1,1,2,0,0.562111801242236,3
1367.0,44,4,4,5,1,0,1,4,0,0.7510488777008602,3
1368.0,28,2,3,3,1,1,2,4,0,0.3867132867132867,3
1369.0,22,3,3,1,1,1,3,2,0,0.5747028862478778,3
1370.0,30,2,2,6,1,0,2,3,0,0.5254692675745307,3
1371.0,25,3,4,3,1,1,2,4,0,0.4247028862478778,3
1372.0,25,4,4,2,1,1,3,3,0,0.40216767498027217,3
1373.0,33,4,4,2,1,0,1,4,0,0.6200980392156863,3
1376.0,29,3,4,5,1,1,3,3,0,0.42459207459207454,3
1377.0,32,3,3,4,1,1,2,1,0,0.5254692675745307,3
1378.0,30,4,4,1,1,0,3,2,0,0.5555444555444555,3
1379.0,37,4,4,1,0,1,1,4,0,0.639631866551625,3
1380.0,31,1,2,4,1,1,3,3,0,0.5254692675745307,3
1381.0,36,1,2,4,1,1,3,1,1,0.5363806924782535,3
1382.0,36,2,2,7,1,0,2,2,1,0.5363806924782535,3
1383.0,26,3,4,2,1,0,2,4,0,0.4247028862478778,3
1384.0,36,4,4,3,1,1,1,4,0,0.7619047619047619,3
1385.0,28,4,4,1,1,1,2,4,0,0.48615875548464305,3
1386.0,33,4,4,5,1,1,3,3,0,0.8388888888888889,3
1387.0,25,3,4,2,1,0,2,4,0,0.4247028862478778,3
1388.0,31,4,4,2,0,1,1,4,0,0.6718266253869969,3
1389.0,38,4,4,4,1,0,1,4,0,0.7857142857142858,3
1390.0,35,1,2,5,1,1,3,3,0,0.5363806924782535,3
1393.0,20,3,3,2,1,1,2,2,1,0.4107243916242219,3
1394.0,18,3,3,1,1,1,2,2,0,0.4107243916242219,3
1396.0,35,2,3,6,1,0,3,2,0,0.5363806924782535,3
1397.0,22,3,3,2,1,1,3,1,0,0.47687679929135607,3
1398.0,28,2,4,7,1,1,3,3,0,0.6412587412587412,3
1400.0,27,3,4,4,1,1,3,4,0,0.3412587412587412,3
1401.0,30,3,4,3,1,1,3,3,0,0.4776223776223776,3
1402.0,25,3,4,2,1,1,3,3,0,0.40216767498027217,3
1403.0,26,4,4,3,1,1,3,2,0,0.4913695529145444,3
1404.0,37,2,4,5,1,1,1,4,0,0.5167958656330749,3
1405.0,47,1,3,9,1,0,3,3,0,0.7480726872246697,3
