% 1. Title: Contraceptive Method Choice
%
% 2. Sources:
%    (a) Origin:  This dataset is a subset of the 1987 National Indonesia
%                 Contraceptive Prevalence Survey
%    (b) Creator: Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Donor:   Tjen-Sien Lim (limt@stat.wisc.edu)
%    (c) Date:    June 7, 1997
%
% 3. Past Usage:
%    Lim, T.-S., Loh, W.-Y. & Shih, Y.-S. (1999). A Comparison of
%    Prediction Accuracy, Complexity, and Training Time of Thirty-three
%    Old and New Classification Algorithms. Machine Learning. Forthcoming.
%    (ftp://ftp.stat.wisc.edu/pub/loh/treeprogs/quest1.7/mach1317.pdf or
%    (http://www.stat.wisc.edu/~limt/mach1317.pdf)
%
% 4. Relevant Information:
%    This dataset is a subset of the 1987 National Indonesia Contraceptive
%    Prevalence Survey. The samples are married women who were either not
%    pregnant or do not know if they were at the time of interview. The
%    problem is to predict the current contraceptive method choice
%    (no use, long-term methods, or short-term methods) of a woman based
%    on her demographic and socio-economic characteristics.
%
% 5. Number of Instances: 1473
%
% 6. Number of Attributes: 10 (including the class attribute)
%
% 7. Attribute Information:
%
%    1. Wife's age                     (numerical)
%    2. Wife's education               (categorical)      1=low, 2, 3, 4=high
%    3. Husband's education            (categorical)      1=low, 2, 3, 4=high
%    4. Number of children ever born   (numerical)
%    5. Wife's religion                (binary)           0=Non-Islam, 1=Islam
%    6. Wife's now working?            (binary)           0=Yes, 1=No
%    7. Husband's occupation           (categorical)      1, 2, 3, 4
%    8. Standard-of-living index       (categorical)      1=low, 2, 3, 4=high
%    9. Media exposure                 (binary)           0=Good, 1=Not good
%    10. Contraceptive method used     (class attribute)  1=No-use
%                                                         2=Long-term
%                                                         3=Short-term
%
% 8. Missing Attribute Values: None
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%
@RELATION cmc

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE Wifes_age INTEGER
@ATTRIBUTE Wifes_education {1, 2, 3, 4}
@ATTRIBUTE Husbands_education {1, 2, 3, 4}
@ATTRIBUTE Number_of_children_ever_born INTEGER
@ATTRIBUTE Wifes_religion {0, 1}
@ATTRIBUTE "Wifes_now_working%3F" {0, 1}
@ATTRIBUTE Husbands_occupation {1, 2, 3, 4}
@ATTRIBUTE Standard-of-living_index {1, 2, 3, 4}
@ATTRIBUTE Media_exposure {0, 1}
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Contraceptive_method_used {1, 2, 3}

@DATA
922.0,35,1,2,5,1,1,2,2,1,0.5466690630242033,3
923.0,21,2,2,1,1,1,3,2,0,0.7222222222222223,3
924.0,32,1,2,6,0,1,2,3,0,0.6092633315008247,3
925.0,32,3,4,5,0,1,3,4,0,0.4414141414141414,3
926.0,46,2,3,6,0,0,3,4,0,0.808800870116922,3
927.0,41,1,2,6,1,1,3,3,0,0.5174825174825175,3
928.0,36,4,4,3,0,1,3,4,0,0.4697459861011263,3
929.0,37,3,4,3,0,1,3,4,0,0.4697459861011263,3
931.0,35,4,4,3,0,1,3,4,0,0.6166666666666667,3
932.0,29,2,3,4,1,1,3,2,0,0.40037593984962405,3
933.0,28,4,4,2,0,1,2,4,0,0.4388001935171747,3
934.0,46,4,4,4,0,1,1,4,0,0.7892807787057622,3
935.0,34,4,3,3,0,1,2,4,0,0.43877695513209536,3
937.0,28,4,4,3,0,0,3,4,0,0.5157232704402516,3
939.0,34,4,4,6,1,1,2,2,0,0.4321391484942887,3
940.0,27,2,4,4,1,1,3,4,0,0.4443319838056681,3
941.0,36,1,3,6,1,1,3,2,0,0.5082075245626647,3
944.0,25,2,2,1,1,1,3,1,0,0.8472727272727272,3
945.0,23,2,3,2,1,0,3,2,0,0.547514619883041,3
946.0,25,2,2,1,1,1,3,3,0,0.6904761904761905,3
947.0,35,1,2,4,1,0,4,4,0,0.485940318084932,3
948.0,32,3,4,4,1,1,3,2,0,0.6092633315008247,3
949.0,37,2,3,5,1,1,4,2,0,0.5288461538461539,3
950.0,31,3,4,4,1,0,3,3,0,0.425,3
951.0,25,3,4,3,1,1,3,4,0,0.5152218782249742,3
952.0,26,3,4,4,1,1,2,4,0,0.5152218782249742,3
953.0,39,1,2,2,1,0,2,4,0,0.7166666666666667,3
954.0,21,3,3,2,1,1,2,3,0,0.48172514619883045,3
955.0,35,3,2,9,1,0,3,4,0,0.6190672530694521,3
956.0,20,2,2,1,1,1,3,2,0,0.5555555555555556,3
957.0,40,2,3,5,1,1,3,3,0,0.5174825174825175,3
958.0,41,3,3,7,0,1,2,4,0,0.7617946923884252,3
959.0,36,2,4,8,1,1,1,4,0,0.6190672530694521,3
960.0,40,2,4,3,0,1,3,4,0,0.564957264957265,3
961.0,32,4,4,3,1,0,1,4,0,0.43877695513209536,3
962.0,24,3,4,4,1,1,2,3,0,0.5152218782249742,3
963.0,20,3,4,1,0,1,2,4,0,0.6911764705882353,3
965.0,22,2,2,3,1,0,3,3,0,0.48172514619883045,3
966.0,30,3,3,4,1,0,2,2,0,0.7083333333333334,3
968.0,35,3,4,5,1,1,1,4,0,0.4793613707165109,3
969.0,38,4,4,2,1,1,3,4,0,0.5538461538461539,3
970.0,31,4,4,1,1,1,1,4,0,0.6666666666666667,3
971.0,25,4,4,2,1,1,2,4,0,0.5817923186344239,3
972.0,30,4,4,2,1,1,1,4,0,0.6068548387096775,3
975.0,29,4,4,3,1,1,3,4,0,0.4388001935171747,3
976.0,29,2,3,3,1,0,3,2,0,0.3679544606196342,3
977.0,38,4,4,3,0,0,3,3,1,0.5538461538461539,3
978.0,22,3,4,2,1,1,2,4,0,0.5099206349206349,3
980.0,26,3,4,3,1,1,3,2,0,0.5718045112781955,3
981.0,37,4,4,3,0,1,3,4,0,0.4697459861011263,3
982.0,36,4,4,3,0,1,2,4,0,0.4697459861011263,3
983.0,33,4,4,2,1,1,2,4,0,0.578125,3
984.0,32,4,4,3,1,0,1,4,0,0.5210280373831776,3
985.0,35,4,4,4,0,0,1,4,0,0.45436137071651095,3
986.0,25,4,4,1,1,1,1,4,0,0.5817923186344239,3
987.0,31,4,4,3,1,1,4,4,0,0.38333333333333336,3
988.0,25,2,3,5,1,1,2,3,0,0.6384711779448622,3
990.0,23,2,3,3,1,1,2,3,0,0.48172514619883045,3
991.0,28,3,4,3,1,1,1,4,0,0.7,3
992.0,34,3,4,3,0,0,3,4,0,0.6166666666666667,3
993.0,46,3,4,9,1,1,3,4,0,0.7942245989304813,3
994.0,25,4,4,1,1,1,1,4,0,0.5817923186344239,3
995.0,21,2,1,3,1,0,3,1,1,0.543233082706767,3
996.0,25,2,3,4,1,0,3,2,0,0.4956140350877193,3
997.0,28,2,3,6,1,1,2,4,0,0.42894736842105263,3
1000.0,35,2,2,6,1,0,3,1,1,0.75,1
1001.0,41,3,2,11,1,1,2,3,0,0.5326825127334465,1
1002.0,27,2,4,1,1,0,1,1,0,0.4966666666666666,1
1003.0,25,4,4,0,1,0,3,4,0,0.35102592719780223,1
1004.0,23,2,2,2,1,1,3,3,0,0.5,1
1005.0,48,1,1,1,1,0,3,3,1,0.3326825127334465,1
1006.0,23,4,4,0,1,0,1,4,0,0.7166666666666667,1
1007.0,31,3,4,2,1,1,3,3,0,0.5846153846153845,1
1008.0,49,4,4,1,1,1,3,4,0,0.5826825127334465,1
1009.0,42,2,3,2,1,1,1,4,0,0.4867601246105919,1
1011.0,21,2,2,1,1,1,3,2,0,0.5512820512820512,1
1012.0,29,3,4,4,1,1,1,4,0,0.62125,1
1014.0,25,4,4,2,1,1,3,2,0,0.486328125,1
1015.0,22,4,4,0,1,1,3,2,0,0.5,1
1016.0,20,3,4,0,1,1,3,3,0,0.38451492537313436,1
1017.0,35,4,4,1,1,1,1,3,0,0.602,1
1019.0,38,2,4,3,1,1,1,3,0,0.3617601246105919,1
1020.0,27,1,2,4,1,1,1,4,1,0.71875,1
1021.0,41,2,4,1,1,1,2,3,0,0.4867601246105919,1
1022.0,28,3,4,0,1,0,1,3,0,0.37882812499999996,1
1024.0,27,4,4,1,0,0,2,4,0,0.7285714285714286,1
1025.0,33,4,4,2,0,1,1,4,0,0.5186666666666666,1
1026.0,39,2,2,5,1,0,3,2,1,0.4867601246105919,1
1028.0,40,2,2,8,1,1,1,3,0,0.7068511198945981,1
1029.0,43,3,4,10,1,1,3,3,0,0.33823806828900205,1
1031.0,32,3,4,0,1,1,3,4,0,0.4234285714285714,1
1032.0,49,2,3,4,1,1,2,3,0,0.3709178068510936,1
1033.0,47,2,2,4,1,1,3,1,0,0.4493491794001132,1
1034.0,42,4,4,1,1,1,2,4,0,0.3600934579439252,1
1035.0,48,4,4,4,0,1,1,4,0,0.6365546218487395,1
1036.0,42,4,4,3,1,1,1,4,0,0.5892857142857143,1
1038.0,23,3,3,1,1,0,2,4,0,0.43333333333333335,1
1039.0,24,3,4,0,1,0,2,3,0,0.5345149253731343,1
1041.0,24,3,3,2,1,0,3,2,0,0.5,1
1042.0,29,2,4,0,1,0,3,4,0,0.5080801551389786,1
1043.0,45,1,1,0,0,0,2,1,0,0.4493491794001132,1
1044.0,31,4,4,3,1,0,2,3,0,0.43333333333333335,1
1045.0,44,1,4,9,1,1,1,2,0,0.4493491794001132,1
1046.0,28,2,3,1,1,1,3,1,0,0.3464471726190476,1
1047.0,28,3,4,1,0,1,2,2,0,0.5227272727272727,1
1051.0,36,1,4,2,1,1,2,2,0,0.4536231884057971,1
1052.0,22,4,4,0,1,0,2,4,0,0.4347560975609756,1
1053.0,35,2,3,8,1,1,3,3,1,0.4867601246105919,1
1056.0,46,1,4,8,1,1,1,4,1,0.38268251273344656,1
1057.0,27,3,4,2,1,1,1,3,0,0.5416666666666666,1
1058.0,30,1,1,7,1,1,2,3,0,0.6649774774774775,1
1059.0,25,4,4,1,1,1,3,4,0,0.46886446886446886,1
1060.0,42,4,4,1,1,0,1,4,0,0.3600934579439252,1
1061.0,30,1,3,1,1,1,3,4,0,0.483739837398374,1
1062.0,27,3,3,4,1,1,2,4,0,0.6383928571428572,1
1064.0,29,3,4,2,1,1,1,3,0,0.6428571428571429,1
1065.0,36,1,4,1,1,1,3,3,0,0.4536231884057971,1
1066.0,49,1,2,8,1,1,3,1,1,0.33072521735978105,1
1067.0,47,1,4,7,1,1,2,3,0,0.38268251273344656,1
1068.0,30,4,4,4,1,1,2,4,0,0.38216145833333337,1
1069.0,24,2,3,2,1,1,3,1,0,0.7,1
1070.0,48,1,1,6,1,1,2,3,1,0.354111084162018,1
1071.0,47,1,2,2,1,1,2,3,1,0.4493491794001132,1
1072.0,24,3,4,1,1,0,3,3,0,0.451181592039801,1
1073.0,48,3,4,5,1,1,2,3,0,0.5620942774393289,1
1076.0,43,4,4,3,0,1,2,4,0,0.5714285714285714,1
1077.0,33,1,1,5,1,1,3,1,1,0.667953667953668,1
1078.0,37,3,4,7,1,1,3,4,0,0.48214285714285715,1
1079.0,36,2,1,6,1,1,2,3,0,0.5303030303030303,1
1080.0,25,3,4,3,1,1,1,1,0,0.45623553240740744,1
1081.0,49,4,4,6,0,0,1,4,0,0.5620942774393289,1
1082.0,30,4,4,1,1,0,1,4,0,0.5416666666666666,1
1083.0,35,4,4,5,1,1,1,4,0,0.5863636363636364,1
1084.0,28,2,4,0,1,1,3,1,0,0.3464471726190476,1
1085.0,30,4,2,0,1,0,3,3,0,0.4642857142857143,1
1086.0,27,4,4,2,1,0,1,4,0,0.5833333333333334,1
1087.0,45,2,4,8,1,1,2,3,0,0.43333333333333335,1
1088.0,46,3,1,5,1,1,3,2,0,0.49696822701916077,1
1089.0,28,1,4,0,1,0,4,1,0,0.4642857142857143,1
1090.0,21,2,4,0,1,1,2,2,0,0.37325951411772307,1
1091.0,20,3,4,2,1,1,3,3,0,0.5285087719298245,1
1092.0,28,3,3,5,1,1,3,3,0,0.6383928571428572,1
1093.0,25,3,3,1,1,1,2,2,0,0.4394586894586895,1
1094.0,38,1,2,6,1,1,2,1,1,0.5700934579439252,1
1095.0,20,3,4,1,1,1,3,2,0,0.6118421052631579,1
1096.0,24,3,4,2,1,1,2,4,0,0.5,1
1097.0,39,3,1,1,1,1,2,3,0,0.3655480033984707,1
1098.0,25,1,3,1,1,1,4,2,0,0.5462962962962963,1
1100.0,24,4,4,1,1,0,1,3,0,0.7,1
1101.0,26,4,4,3,1,1,1,4,0,0.6785714285714286,1
1102.0,20,3,4,2,1,1,3,2,0,0.5285087719298245,1
1103.0,31,3,3,1,1,0,3,4,0,0.38141176470588234,1
1104.0,22,4,4,0,1,1,2,1,1,0.44308943089430897,1
1105.0,36,2,3,6,1,1,2,3,0,0.5,1
1106.0,45,3,4,0,1,1,1,3,0,0.4493491794001132,1
1107.0,47,2,2,7,1,1,2,2,0,0.38268251273344656,1
1108.0,30,2,3,1,1,1,2,1,0,0.4642857142857143,1
1109.0,35,4,4,3,1,1,1,4,0,0.5963636363636364,1
1110.0,34,2,2,9,1,0,2,3,0,0.44509345794392524,1
1111.0,28,4,4,1,1,0,1,3,0,0.37882812499999996,1
1113.0,25,2,3,2,1,1,3,2,0,0.5740740740740741,1
1115.0,21,4,4,1,1,1,3,4,0,0.5368421052631579,1
1117.0,26,4,4,0,1,1,3,4,0,0.35102592719780223,1
1118.0,28,4,4,5,1,1,1,4,0,0.62125,1
1119.0,38,1,3,4,1,0,2,2,0,0.4867601246105919,1
1122.0,30,3,4,4,0,1,2,3,0,0.5,1
1123.0,47,2,4,2,1,1,3,2,1,0.4493491794001132,1
1124.0,38,2,2,6,1,1,3,4,0,0.5700934579439252,1
1125.0,42,3,3,5,1,1,2,2,0,0.5192307692307692,1
1126.0,31,4,4,2,1,1,1,2,0,0.477,1
1127.0,44,1,2,2,1,1,3,1,0,0.5826825127334465,1
1129.0,28,4,4,2,1,1,1,3,0,0.6373626373626373,1
1130.0,34,2,4,6,1,0,3,4,0,0.5773809523809523,1
1131.0,45,1,3,7,1,0,1,3,0,0.38268251273344656,1
1133.0,28,3,4,0,1,0,3,4,0,0.5080801551389786,1
1134.0,27,3,4,0,1,1,3,3,0,0.35102592719780223,1
1135.0,26,2,3,1,1,0,4,4,0,0.5080801551389786,1
1136.0,26,3,4,1,0,1,2,2,0,0.4907407407407407,1
1137.0,37,3,4,4,1,0,2,4,0,0.8297213622291022,1
1138.0,48,3,4,11,1,1,1,4,0,0.8125,1
1139.0,47,2,3,12,1,1,3,1,0,0.33823806828900205,1
1140.0,22,2,4,1,1,1,3,4,0,0.3992297817715019,1
1141.0,48,4,4,1,0,1,1,4,0,0.5326825127334465,1
1143.0,32,4,4,3,1,1,1,4,0,0.7916666666666666,1
1144.0,33,4,4,3,0,0,1,3,0,0.552,1
1145.0,45,4,4,1,1,0,1,4,0,0.4493491794001132,1
1147.0,45,4,4,1,1,1,1,4,0,0.4241919466957107,1
1148.0,25,3,3,1,1,0,2,4,0,0.35102592719780223,1
1149.0,36,4,3,3,1,0,3,2,0,0.517910447761194,1
1150.0,31,3,3,2,1,0,3,3,0,0.38141176470588234,1
1151.0,22,3,4,2,1,1,3,3,0,0.3992297817715019,1
1152.0,46,4,4,10,1,1,1,3,0,0.5326825127334465,1
1153.0,26,2,3,3,1,1,3,4,0,0.6875,1
1154.0,25,3,2,1,1,0,3,3,0,0.46886446886446886,1
1157.0,36,3,3,3,0,0,2,3,1,0.5845771144278606,1
1158.0,47,3,2,5,1,1,4,4,0,0.49696822701916077,1
1159.0,43,3,4,2,0,1,3,4,0,0.4200934579439253,1
1160.0,20,3,4,0,1,1,3,3,0,0.38451492537313436,1
1161.0,24,4,4,4,1,1,1,4,0,0.6710526315789473,1
1162.0,33,2,2,3,0,0,2,4,0,0.7393822393822393,1
1163.0,41,3,4,3,0,1,2,4,0,0.5833333333333334,1
1164.0,48,3,4,4,0,1,2,4,0,0.6365546218487395,1
1166.0,38,3,3,4,0,0,3,2,1,0.4867601246105919,1
1168.0,34,1,3,4,1,0,3,4,0,0.6000000000000001,1
1169.0,31,1,1,6,1,1,3,2,0,0.6649774774774775,1
1170.0,46,1,2,7,1,1,3,1,1,0.36601584606677984,1
1171.0,45,2,2,7,1,1,3,1,1,0.36601584606677984,1
1172.0,34,3,4,4,0,1,3,1,1,0.6000000000000001,1
1173.0,16,2,4,1,1,1,3,4,0,0.5537456946039035,1
1177.0,41,1,3,3,1,0,2,4,0,0.3600934579439252,1
1178.0,22,3,3,2,1,1,2,4,0,0.3992297817715019,1
1179.0,23,3,2,0,1,1,2,2,0,0.4220779220779221,1
1180.0,22,3,4,0,1,0,3,4,0,0.7,1
1181.0,40,2,2,6,1,1,2,2,1,0.4867601246105919,1
1182.0,29,3,4,1,0,1,2,3,0,0.5227272727272727,1
1183.0,42,4,4,0,0,0,3,4,0,0.4867601246105919,1
1184.0,29,3,4,2,1,1,3,4,0,0.538961038961039,1
1185.0,31,3,2,1,1,1,3,4,0,0.38141176470588234,1
1186.0,28,4,4,3,0,0,1,4,0,0.5318181818181817,1
1187.0,21,2,3,0,1,1,3,4,0,0.4,1
1188.0,26,4,4,2,1,1,1,3,0,0.5416666666666666,1
1189.0,37,3,4,0,1,1,3,4,0,0.3915220293724967,1
1190.0,24,3,4,2,1,1,2,2,0,0.451181592039801,1
1191.0,25,4,4,0,0,1,2,4,0,0.6333333333333333,1
1193.0,45,4,4,1,1,1,1,4,0,0.4241919466957107,1
1194.0,47,4,4,1,1,1,1,4,0,0.33072521735978105,1
1195.0,28,4,4,5,1,0,3,4,0,0.62125,1
1197.0,34,3,3,6,1,1,2,3,0,0.5773809523809523,1
1198.0,47,2,3,5,1,1,1,1,0,0.5826825127334465,1
1199.0,31,3,4,2,1,1,1,4,0,0.4409090909090909,1
1200.0,26,1,3,1,1,1,3,1,0,0.5462962962962963,1
1201.0,25,4,4,3,1,1,1,2,0,0.45623553240740744,1
1202.0,47,1,1,4,1,1,2,2,0,0.3709178068510936,1
1203.0,48,1,1,8,1,1,1,1,1,0.33072521735978105,1
1204.0,38,2,2,10,1,1,3,2,0,0.5476190476190477,1
1205.0,32,1,3,4,1,1,2,2,1,0.6954261954261953,1
1207.0,27,4,4,3,1,1,1,4,0,0.65,1
1208.0,40,1,1,0,1,1,3,2,0,0.3655480033984707,1
1209.0,46,4,4,6,1,1,1,4,0,0.6683006535947713,1
1210.0,33,3,3,3,1,1,3,4,0,0.5846153846153845,1
1211.0,49,1,2,5,1,0,2,2,1,0.38268251273344656,1
1212.0,21,2,4,3,1,1,3,2,0,0.38451492537313436,1
1214.0,42,4,4,4,1,1,3,4,0,0.5154887629132975,2
1215.0,35,4,4,3,1,1,1,4,0,0.5037547342301163,2
1216.0,31,4,4,4,1,1,3,3,0,0.6214733542319749,2
1220.0,28,3,4,3,1,1,1,4,0,0.5836442786069651,2
1221.0,22,4,4,1,1,1,1,3,0,0.5879213483146067,2
1222.0,36,4,4,3,1,0,1,4,0,0.5133701188455009,2
1224.0,40,4,4,4,1,1,1,4,0,0.5550367855121675,2
1225.0,30,2,2,7,1,1,3,4,0,0.806949806949807,2
1226.0,35,4,4,5,1,0,1,4,0,0.5725806451612904,2
1227.0,26,2,4,2,1,1,1,4,0,0.5921525137304605,2
1228.0,45,4,4,3,1,1,1,4,0,0.5665310383857307,2
1229.0,27,3,3,2,1,1,3,4,0,0.6521645021645022,2
1230.0,32,4,4,4,1,1,1,2,0,0.5652931957685778,2
1231.0,27,4,4,3,1,1,1,3,0,0.5785745701152034,2
1232.0,28,4,4,2,0,1,1,4,0,0.6521645021645022,2
1233.0,30,4,4,3,1,1,2,1,0,0.6229946524064172,2
1234.0,34,4,4,4,1,1,2,4,0,0.5701883006636828,2
1235.0,26,3,4,3,1,1,2,3,0,0.5921525137304605,2
1236.0,44,1,4,2,1,1,1,3,0,0.7438070404172099,2
1237.0,29,4,4,3,1,1,1,4,0,0.6688311688311688,2
1238.0,26,3,4,2,1,1,3,3,0,0.7205882352941176,2
1239.0,41,4,4,8,1,1,1,4,0,0.6105923410677231,2
1240.0,32,3,3,4,1,0,3,3,0,0.8033783783783783,2
1241.0,23,3,1,1,1,0,3,3,0,0.7497175141242938,2
1242.0,38,2,3,4,1,1,1,2,0,0.7205882352941176,2
1243.0,22,4,4,1,1,0,2,2,0,0.5916666666666667,2
1246.0,21,4,4,1,1,1,1,4,0,0.7708333333333333,2
1247.0,43,1,3,4,1,1,1,4,0,0.775,2
1248.0,44,3,3,9,1,1,1,1,0,0.8049095607235142,2
1249.0,24,4,4,1,1,1,2,4,0,0.5916666666666667,2
1251.0,34,3,4,4,1,1,3,3,0,0.6383701188455009,2
1252.0,29,3,4,2,1,1,1,4,0,0.5804281270060738,2
1253.0,26,4,4,1,1,0,2,3,0,0.5785745701152034,2
1254.0,37,4,4,7,1,1,1,4,0,0.5884848484848485,2
1255.0,21,3,4,3,1,1,1,4,0,0.7342592592592593,2
1256.0,47,4,4,4,0,1,2,4,0,0.6948234349919743,2
1257.0,41,4,4,3,1,0,2,3,0,0.6383701188455009,2
1259.0,25,4,4,1,1,0,1,4,0,0.5836442786069651,2
1261.0,23,4,4,1,0,1,1,4,0,0.6392857142857142,2
1262.0,32,4,4,4,1,1,2,3,0,0.5652931957685778,2
1263.0,45,4,4,3,1,1,1,4,0,0.5665310383857307,2
1264.0,37,4,4,4,1,1,1,4,0,0.5550367855121675,2
1265.0,35,2,4,4,0,1,3,2,0,0.7107142857142856,2
1266.0,37,4,4,3,1,1,3,4,0,0.6156428461182282,2
1267.0,35,4,4,5,1,1,2,4,0,0.5725806451612904,2
1268.0,23,4,4,1,1,1,3,3,0,0.5879213483146067,2
1270.0,41,4,4,4,0,0,2,4,0,0.5154887629132975,2
1271.0,35,1,2,9,1,0,3,1,0,0.6554621848739496,2
1273.0,26,3,3,2,1,1,1,3,0,0.6669776119402985,2
1274.0,22,3,3,2,1,1,3,3,0,0.6944444444444444,2
1275.0,30,2,3,5,1,1,3,1,1,0.8228228228228228,2
1276.0,36,4,4,3,1,1,3,3,0,0.5550367855121675,2
1277.0,26,3,4,3,1,1,1,4,0,0.5972222222222222,2
1278.0,32,4,4,2,1,0,3,4,0,0.567548076923077,2
1279.0,39,4,4,3,0,1,2,4,0,0.5550367855121675,2
1280.0,29,3,4,3,1,1,1,3,0,0.5854978354978355,2
1281.0,40,4,4,5,1,1,1,3,0,0.5665310383857307,2
1282.0,43,3,3,6,1,0,3,2,0,0.5665310383857307,2
1283.0,44,3,4,6,1,1,3,2,0,0.5665310383857307,2
1284.0,24,4,4,2,1,1,2,4,0,0.725,2
1285.0,42,4,4,3,1,0,1,4,0,0.5550367855121675,2
1287.0,24,4,4,1,0,1,2,3,0,0.6392857142857142,2
1290.0,26,2,2,4,1,1,3,4,0,0.8451162790697675,2
1291.0,27,4,4,1,1,1,1,4,0,0.5836442786069651,2
1292.0,41,3,4,3,0,1,2,4,0,0.7946428571428572,2
1293.0,28,3,4,2,0,1,3,3,0,0.6521645021645022,2
1294.0,23,4,4,1,1,0,3,4,0,0.5879213483146067,2
1295.0,31,2,2,4,1,1,4,3,1,0.8033783783783783,2
1296.0,33,4,4,3,0,1,2,4,0,0.5935897435897436,2
1297.0,35,4,4,5,1,1,1,4,0,0.5725806451612904,2
1298.0,39,3,4,5,1,1,3,4,0,0.5884848484848485,2
1300.0,48,4,4,3,0,1,1,4,0,0.6948234349919743,2
1303.0,48,4,4,7,1,0,1,4,0,0.6948234349919743,2
1304.0,34,4,4,4,1,0,3,3,0,0.5701883006636828,2
1306.0,34,4,4,3,1,0,3,4,0,0.5550367855121675,2
1307.0,42,4,4,4,0,0,2,4,0,0.5550367855121675,2
1308.0,45,3,3,5,0,1,1,3,0,0.5665310383857307,2
1309.0,37,4,4,4,0,1,2,4,0,0.5884848484848485,2
1310.0,38,4,4,3,0,0,2,4,0,0.6959459459459459,2
1311.0,42,3,3,4,0,1,3,4,0,0.5154887629132975,2
1313.0,41,4,4,6,1,1,1,4,0,0.5806778111531932,2
1314.0,43,4,4,5,0,1,1,4,0,0.5883701188455008,2
1315.0,34,4,4,2,0,0,3,2,0,0.6,2
1316.0,44,2,3,1,0,1,2,4,0,0.7438070404172099,2
1319.0,34,1,2,5,1,1,3,4,0,0.7107142857142856,2
1320.0,32,3,2,5,1,1,3,3,0,0.6092633315008247,3
1321.0,34,3,3,6,1,1,1,4,0,0.5210280373831776,3
1322.0,24,4,4,2,1,0,3,3,0,0.5231481481481481,3
1323.0,21,3,3,1,0,1,3,2,0,0.48172514619883045,3
1325.0,39,4,4,3,1,0,1,4,0,0.5629370629370629,3
1326.0,35,2,2,6,1,0,2,2,1,0.5466690630242033,3
1327.0,30,2,3,7,1,1,3,3,0,0.6092633315008247,3
1329.0,32,2,4,3,1,1,3,4,0,0.578125,3
1330.0,43,4,4,5,0,1,1,4,0,0.7617946923884252,3
1332.0,24,1,2,3,1,1,3,2,0,0.6366396761133604,3
1333.0,26,2,4,3,1,1,1,3,0,0.5208333333333334,3
1334.0,35,3,4,4,1,0,1,4,0,0.4793613707165109,3
1335.0,46,3,4,4,1,0,3,4,0,0.7617946923884252,3
1336.0,29,2,3,3,1,1,3,3,0,0.3679544606196342,3
1337.0,21,3,4,1,1,0,3,4,0,0.5144927536231884,3
1338.0,31,4,4,5,1,0,1,4,0,0.49072500708014727,3
1339.0,24,4,4,2,1,1,3,3,0,0.40037593984962405,3
1340.0,24,2,4,3,1,1,3,3,0,0.4956140350877193,3
1342.0,37,2,3,9,1,1,3,3,0,0.6190672530694521,3
1343.0,37,3,3,6,1,1,3,3,0,0.5288461538461539,3
1345.0,44,4,4,4,0,1,2,3,0,0.7925579322638145,3
1346.0,35,2,3,6,1,1,2,3,0,0.5210280373831776,3
1347.0,25,4,4,3,1,1,3,3,0,0.4956140350877193,3
1348.0,21,4,4,2,1,1,2,3,0,0.5148467432950192,3
1349.0,24,1,2,3,1,1,3,2,0,0.6366396761133604,3
1350.0,16,2,3,1,1,1,3,1,0,0.6067251461988304,3
1351.0,21,3,2,1,1,1,3,1,1,0.5789473684210527,3
1352.0,25,2,4,2,1,1,2,4,0,0.5164473684210527,3
1354.0,43,4,4,2,1,1,1,4,0,0.5848806366047745,3
1356.0,30,3,4,3,0,1,3,3,0,0.37894736842105264,3
1357.0,30,2,3,3,1,1,3,3,0,0.3679544606196342,3
1358.0,26,4,4,2,1,1,3,3,0,0.6577380952380952,3
1359.0,29,2,4,4,1,1,3,2,0,0.40037593984962405,3
1360.0,24,3,4,4,1,1,3,1,0,0.6524767801857585,3
1362.0,29,1,2,1,1,1,3,3,0,0.7813299232736572,3
1363.0,22,4,4,1,1,1,2,4,0,0.5006038647342995,3
1367.0,44,4,4,5,1,0,1,4,0,0.7617946923884252,3
1368.0,28,2,3,3,1,1,2,4,0,0.4443319838056681,3
1369.0,22,3,3,1,1,1,3,2,0,0.48172514619883045,3
1370.0,30,2,2,6,1,0,2,3,0,0.6092633315008247,3
1371.0,25,3,4,3,1,1,2,4,0,0.5196078431372549,3
1374.0,33,3,3,4,1,0,2,3,0,0.6092633315008247,3
1375.0,26,3,3,2,1,0,2,2,0,0.5718045112781955,3
1378.0,30,4,4,1,1,0,3,2,0,0.37894736842105264,3
1379.0,37,4,4,1,0,1,1,4,0,0.6875,3
1380.0,31,1,2,4,1,1,3,3,0,0.6092633315008247,3
1381.0,36,1,2,4,1,1,3,1,1,0.5210280373831776,3
1382.0,36,2,2,7,1,0,2,2,1,0.5466690630242033,3
1383.0,26,3,4,2,1,0,2,4,0,0.6236842105263158,3
1384.0,36,4,4,3,1,1,1,4,0,0.4571428571428572,3
1385.0,28,4,4,1,1,1,2,4,0,0.4388001935171747,3
1386.0,33,4,4,5,1,1,3,3,0,0.5666666666666667,3
1389.0,38,4,4,4,1,0,1,4,0,0.5421956684092606,3
1390.0,35,1,2,5,1,1,3,3,0,0.485940318084932,3
